Colpitti Ck
STN	Date/Time       	PREC_HR_TTL_VAL	PREC_HR_TTL_VAL_QC	PREC_HR_TTL_VAL_Note	PREC_BEST_HR_TTL	PREC_BEST_HR_TTL_QC	PREC_BEST_HR_TTL_Note	TEMP_INST_VAL	TEMP_INST_VAL_QC	TEMP_INST_VAL_Note	SWE_INST_VAL	SWE_INST_VAL_QC	SWE_INST_VAL_Note	
CPI	2020/10/11 03:00	0.3	50	+	0.3	50	+	-3.2	190	+	4.0	190	+	
CPI	2020/10/11 03:15	+	+	+	+	+	+	-3.5	190	+	4.0	190	+	
CPI	2020/10/11 03:30	+	+	+	+	+	+	-3.5	190	+	4.0	190	+	
CPI	2020/10/11 03:45	+	+	+	+	+	+	-3.5	190	+	4.0	190	+	
CPI	2020/10/11 04:00	0.2	50	+	0.2	50	+	-3.3	190	+	4.0	190	+	
CPI	2020/10/11 04:15	+	+	+	+	+	+	-3.3	190	+	4.0	190	+	
CPI	2020/10/11 04:30	+	+	+	+	+	+	-3.5	190	+	4.0	190	+	
CPI	2020/10/11 04:45	+	+	+	+	+	+	-3.4	190	+	4.0	190	+	
CPI	2020/10/11 05:00	0.3	50	+	0.3	50	+	-3.7	190	+	4.0	190	+	
CPI	2020/10/11 05:15	+	+	+	+	+	+	-3.7	190	+	4.0	190	+	
CPI	2020/10/11 05:30	+	+	+	+	+	+	-3.5	190	+	4.0	190	+	
CPI	2020/10/11 05:45	+	+	+	+	+	+	-3.6	190	+	4.0	190	+	
CPI	2020/10/11 06:00	0.1	50	+	0.1	50	+	-3.6	190	+	3.0	190	+	
CPI	2020/10/11 06:15	+	+	+	+	+	+	-3.6	190	+	3.0	190	+	
CPI	2020/10/11 06:30	+	+	+	+	+	+	-3.5	190	+	3.0	190	+	
CPI	2020/10/11 06:45	+	+	+	+	+	+	-3.6	190	+	3.0	190	+	
CPI	2020/10/11 07:00	0.2	50	+	0.2	50	+	-3.6	190	+	4.0	190	+	
CPI	2020/10/11 07:15	+	+	+	+	+	+	-2.7	190	+	3.0	190	+	
CPI	2020/10/11 07:30	+	+	+	+	+	+	-2.5	190	+	3.0	190	+	
CPI	2020/10/11 07:45	+	+	+	+	+	+	-1.9	190	+	4.0	190	+	
CPI	2020/10/11 08:00	0.2	50	+	0.2	50	+	-2.1	190	+	4.0	190	+	
CPI	2020/10/11 08:15	+	+	+	+	+	+	-2.2	190	+	4.0	190	+	
CPI	2020/10/11 08:30	+	+	+	+	+	+	-2.1	190	+	4.0	190	+	
CPI	2020/10/11 08:45	+	+	+	+	+	+	-2.1	190	+	4.0	190	+	
CPI	2020/10/11 09:00	0.1	50	+	0.1	50	+	-1.4	190	+	4.0	190	+	
CPI	2020/10/11 09:15	+	+	+	+	+	+	-1.5	190	+	4.0	190	+	
CPI	2020/10/11 09:30	+	+	+	+	+	+	-1.5	190	+	4.0	190	+	
CPI	2020/10/11 09:45	+	+	+	+	+	+	-1.4	190	+	4.0	190	+	
CPI	2020/10/11 10:00	0.2	50	+	0.2	50	+	-1.9	190	+	4.0	190	+	
CPI	2020/10/11 10:15	+	+	+	+	+	+	-2.7	190	+	4.0	190	+	
CPI	2020/10/11 10:30	+	+	+	+	+	+	-1.9	190	+	4.0	190	+	
CPI	2020/10/11 10:45	+	+	+	+	+	+	-2.6	190	+	4.0	190	+	
CPI	2020/10/11 11:00	0.2	50	+	0.2	50	+	-2.7	190	+	4.0	190	+	
CPI	2020/10/11 11:15	+	+	+	+	+	+	-2.3	190	+	4.0	190	+	
CPI	2020/10/11 11:30	+	+	+	+	+	+	-2.1	190	+	4.0	190	+	
CPI	2020/10/11 11:45	+	+	+	+	+	+	-2.4	190	+	4.0	190	+	
CPI	2020/10/11 12:00	0.1	50	+	0.1	50	+	-1.4	190	+	4.0	190	+	
CPI	2020/10/11 12:15	+	+	+	+	+	+	-2.5	190	+	4.0	190	+	
CPI	2020/10/11 12:30	+	+	+	+	+	+	-2.7	190	+	4.0	190	+	
CPI	2020/10/11 12:45	+	+	+	+	+	+	-2.8	190	+	4.0	190	+	
CPI	2020/10/11 13:00	0.2	50	+	0.2	50	+	-2.9	190	+	4.0	190	+	
CPI	2020/10/11 13:15	+	+	+	+	+	+	-2.4	190	+	4.0	190	+	
CPI	2020/10/11 13:30	+	+	+	+	+	+	-2.7	190	+	4.0	190	+	
CPI	2020/10/11 13:45	+	+	+	+	+	+	-2.9	190	+	4.0	190	+	
CPI	2020/10/11 14:00	0.3	50	+	0.3	50	+	-2.7	190	+	4.0	190	+	
CPI	2020/10/11 14:15	+	+	+	+	+	+	-2.4	190	+	4.0	190	+	
CPI	2020/10/11 14:30	+	+	+	+	+	+	-2.7	190	+	4.0	190	+	
CPI	2020/10/11 14:45	+	+	+	+	+	+	-3.3	190	+	4.0	190	+	
CPI	2020/10/11 15:00	0.6	50	+	0.6	50	+	-3.3	190	+	4.0	190	+	
CPI	2020/10/11 15:15	+	+	+	+	+	+	-3.1	190	+	4.0	190	+	
CPI	2020/10/11 15:30	+	+	+	+	+	+	-3.0	190	+	4.0	190	+	
CPI	2020/10/11 15:45	+	+	+	+	+	+	-2.9	190	+	4.0	190	+	
CPI	2020/10/11 16:00	0.1	50	+	0.1	50	+	-3.0	190	+	4.0	190	+	
CPI	2020/10/11 16:15	+	+	+	+	+	+	-3.0	190	+	4.0	190	+	
CPI	2020/10/11 16:30	+	+	+	+	+	+	-3.3	190	+	4.0	190	+	
CPI	2020/10/11 16:45	+	+	+	+	+	+	-3.4	190	+	4.0	190	+	
CPI	2020/10/11 17:00	0.2	50	+	0.2	50	+	-3.4	190	+	4.0	190	+	
CPI	2020/10/11 17:15	+	+	+	+	+	+	-3.4	190	+	4.0	190	+	
CPI	2020/10/11 17:30	+	+	+	+	+	+	-3.6	190	+	4.0	190	+	
CPI	2020/10/11 17:45	+	+	+	+	+	+	-3.8	190	+	4.0	190	+	
CPI	2020/10/11 18:00	0.2	50	+	0.2	50	+	-4.0	190	+	4.0	190	+	
CPI	2020/10/11 18:15	+	+	+	+	+	+	-4.0	190	+	4.0	190	+	
CPI	2020/10/11 18:30	+	+	+	+	+	+	-4.0	190	+	4.0	190	+	
CPI	2020/10/11 18:45	+	+	+	+	+	+	-3.9	190	+	4.0	190	+	
CPI	2020/10/11 19:00	0.3	50	+	0.3	50	+	-3.9	190	+	4.0	190	+	
CPI	2020/10/11 19:15	+	+	+	+	+	+	-4.0	190	+	4.0	190	+	
CPI	2020/10/11 19:30	+	+	+	+	+	+	-3.8	190	+	4.0	190	+	
CPI	2020/10/11 19:45	+	+	+	+	+	+	-3.8	190	+	4.0	190	+	
CPI	2020/10/11 20:00	0.2	50	+	0.2	50	+	-4.0	190	+	4.0	190	+	
CPI	2020/10/11 20:15	+	+	+	+	+	+	-4.1	190	+	4.0	190	+	
CPI	2020/10/11 20:30	+	+	+	+	+	+	-4.2	190	+	4.0	190	+	
CPI	2020/10/11 20:45	+	+	+	+	+	+	-4.3	190	+	4.0	190	+	
CPI	2020/10/11 21:00	0.7	50	+	0.7	50	+	-4.2	190	+	4.0	190	+	
CPI	2020/10/11 21:15	+	+	+	+	+	+	-4.2	190	+	4.0	190	+	
CPI	2020/10/11 21:30	+	+	+	+	+	+	-4.2	190	+	4.0	190	+	
CPI	2020/10/11 21:45	+	+	+	+	+	+	-4.4	190	+	4.0	190	+	
CPI	2020/10/11 22:00	1.0	50	+	1.0	50	+	-4.4	190	+	4.0	190	+	
CPI	2020/10/11 22:15	+	+	+	+	+	+	-4.4	190	+	4.0	190	+	
CPI	2020/10/11 22:30	+	+	+	+	+	+	-4.3	190	+	4.0	190	+	
CPI	2020/10/11 22:45	+	+	+	+	+	+	-4.3	190	+	4.0	190	+	
CPI	2020/10/11 23:00	1.3	50	+	1.3	50	+	-4.3	190	+	5.0	190	+	
CPI	2020/10/11 23:15	+	+	+	+	+	+	-4.4	190	+	5.0	190	+	
CPI	2020/10/11 23:30	+	+	+	+	+	+	-4.4	190	+	6.0	190	+	
CPI	2020/10/11 23:45	+	+	+	+	+	+	-4.4	190	+	6.0	190	+	
CPI	2020/10/12 00:00	1.8	50	+	1.8	50	+	-4.4	190	+	7.0	190	+	
CPI	2020/10/12 00:15	+	+	+	+	+	+	-4.3	190	+	7.0	190	+	
CPI	2020/10/12 00:30	+	+	+	+	+	+	-4.3	190	+	8.0	190	+	
CPI	2020/10/12 00:45	+	+	+	+	+	+	-4.3	190	+	8.0	190	+	
CPI	2020/10/12 01:00	1.4	50	+	1.4	50	+	-4.3	190	+	8.0	190	+	
CPI	2020/10/12 01:15	+	+	+	+	+	+	-4.3	190	+	8.0	190	+	
CPI	2020/10/12 01:30	+	+	+	+	+	+	-4.3	190	+	8.0	190	+	
CPI	2020/10/12 01:45	+	+	+	+	+	+	-4.3	190	+	8.0	190	+	
CPI	2020/10/12 02:00	0.8	50	+	0.8	50	+	-4.3	190	+	8.0	190	+	
CPI	2020/10/12 02:15	+	+	+	+	+	+	-4.4	190	+	9.0	190	+	
CPI	2020/10/12 02:30	+	+	+	+	+	+	-4.4	190	+	9.0	190	+	
CPI	2020/10/12 02:45	+	+	+	+	+	+	-4.4	190	+	9.0	190	+	
CPI	2020/10/12 03:00	0.5	50	+	0.5	50	+	-4.4	190	+	9.0	190	+	
CPI	2020/10/12 03:15	+	+	+	+	+	+	-4.4	190	+	9.0	190	+	
CPI	2020/10/12 03:30	+	+	+	+	+	+	-4.3	190	+	9.0	190	+	
CPI	2020/10/12 03:45	+	+	+	+	+	+	-4.4	190	+	9.0	190	+	
CPI	2020/10/12 04:00	0.4	50	+	0.4	50	+	-4.4	190	+	9.0	190	+	
CPI	2020/10/12 04:15	+	+	+	+	+	+	-4.4	190	+	9.0	190	+	
CPI	2020/10/12 04:30	+	+	+	+	+	+	-4.3	190	+	9.0	190	+	
CPI	2020/10/12 04:45	+	+	+	+	+	+	-4.3	190	+	9.0	190	+	
CPI	2020/10/12 05:00	0.4	50	+	0.4	50	+	-4.2	190	+	10.0	190	+	
CPI	2020/10/12 05:15	+	+	+	+	+	+	-4.0	190	+	10.0	190	+	
CPI	2020/10/12 05:30	+	+	+	+	+	+	-3.9	190	+	10.0	190	+	
CPI	2020/10/12 05:45	+	+	+	+	+	+	-3.9	190	+	10.0	190	+	
CPI	2020/10/12 06:00	0.4	50	+	0.4	50	+	-3.9	190	+	10.0	190	+	
CPI	2020/10/12 06:15	+	+	+	+	+	+	-3.8	190	+	10.0	190	+	
CPI	2020/10/12 06:30	+	+	+	+	+	+	-3.7	190	+	10.0	190	+	
CPI	2020/10/12 06:45	+	+	+	+	+	+	-3.6	190	+	10.0	190	+	
CPI	2020/10/12 07:00	0.3	50	+	0.3	50	+	-3.6	190	+	10.0	190	+	
CPI	2020/10/12 07:15	+	+	+	+	+	+	-3.5	190	+	10.0	190	+	
CPI	2020/10/12 07:30	+	+	+	+	+	+	-3.3	190	+	10.0	190	+	
CPI	2020/10/12 07:45	+	+	+	+	+	+	-3.4	190	+	10.0	190	+	
CPI	2020/10/12 08:00	0.3	50	+	0.3	50	+	-3.2	190	+	11.0	190	+	
CPI	2020/10/12 08:15	+	+	+	+	+	+	-3.2	190	+	11.0	190	+	
CPI	2020/10/12 08:30	+	+	+	+	+	+	-3.3	190	+	11.0	190	+	
CPI	2020/10/12 08:45	+	+	+	+	+	+	-2.9	190	+	11.0	190	+	
CPI	2020/10/12 09:00	0.2	50	+	0.2	50	+	-2.5	190	+	11.0	190	+	
CPI	2020/10/12 09:15	+	+	+	+	+	+	-2.0	190	+	11.0	190	+	
CPI	2020/10/12 09:30	+	+	+	+	+	+	-1.7	190	+	11.0	190	+	
CPI	2020/10/12 09:45	+	+	+	+	+	+	-2.1	190	+	12.0	190	+	
CPI	2020/10/12 10:00	1.1	50	+	1.1	50	+	-2.6	190	+	12.0	190	+	
CPI	2020/10/12 10:15	+	+	+	+	+	+	-2.0	190	+	12.0	190	+	
CPI	2020/10/12 10:30	+	+	+	+	+	+	-2.5	190	+	12.0	190	+	
CPI	2020/10/12 10:45	+	+	+	+	+	+	-2.5	190	+	13.0	190	+	
CPI	2020/10/12 11:00	0.4	50	+	0.4	50	+	-2.3	190	+	14.0	190	+	
CPI	2020/10/12 11:15	+	+	+	+	+	+	-1.9	190	+	14.0	190	+	
CPI	2020/10/12 11:30	+	+	+	+	+	+	-2.1	190	+	15.0	190	+	
CPI	2020/10/12 11:45	+	+	+	+	+	+	-2.9	190	+	15.0	190	+	
CPI	2020/10/12 12:00	0.5	50	+	0.5	50	+	-3.2	190	+	15.0	190	+	
CPI	2020/10/12 12:15	+	+	+	+	+	+	-2.9	190	+	15.0	190	+	
CPI	2020/10/12 12:30	+	+	+	+	+	+	-3.2	190	+	15.0	190	+	
CPI	2020/10/12 12:45	+	+	+	+	+	+	-3.2	190	+	15.0	190	+	
CPI	2020/10/12 13:00	0.8	50	+	0.8	50	+	-3.2	190	+	15.0	190	+	
CPI	2020/10/12 13:15	+	+	+	+	+	+	-3.2	190	+	15.0	190	+	
CPI	2020/10/12 13:30	+	+	+	+	+	+	-3.0	190	+	15.0	190	+	
CPI	2020/10/12 13:45	+	+	+	+	+	+	-3.2	190	+	15.0	190	+	
CPI	2020/10/12 14:00	0.1	50	+	0.1	50	+	-4.0	190	+	15.0	190	+	
CPI	2020/10/12 14:15	+	+	+	+	+	+	-4.3	190	+	15.0	190	+	
CPI	2020/10/12 14:30	+	+	+	+	+	+	-4.1	190	+	15.0	190	+	
CPI	2020/10/12 14:45	+	+	+	+	+	+	-3.8	190	+	15.0	190	+	
CPI	2020/10/12 15:00	0.2	50	+	0.2	50	+	-4.0	190	+	15.0	190	+	
CPI	2020/10/12 15:15	+	+	+	+	+	+	-4.1	190	+	15.0	190	+	
CPI	2020/10/12 15:30	+	+	+	+	+	+	-4.1	190	+	15.0	190	+	
CPI	2020/10/12 15:45	+	+	+	+	+	+	-4.2	190	+	15.0	190	+	
CPI	2020/10/12 16:00	0.2	50	+	0.2	50	+	-4.4	190	+	15.0	190	+	
CPI	2020/10/12 16:15	+	+	+	+	+	+	-4.4	190	+	15.0	190	+	
CPI	2020/10/12 16:30	+	+	+	+	+	+	-4.6	190	+	15.0	190	+	
CPI	2020/10/12 16:45	+	+	+	+	+	+	-4.6	190	+	15.0	190	+	
CPI	2020/10/12 17:00	0.4	50	+	0.4	50	+	-4.7	190	+	15.0	190	+	
CPI	2020/10/12 17:15	+	+	+	+	+	+	-4.7	190	+	15.0	190	+	
CPI	2020/10/12 17:30	+	+	+	+	+	+	-4.8	190	+	15.0	190	+	
CPI	2020/10/12 17:45	+	+	+	+	+	+	-4.8	190	+	15.0	190	+	
CPI	2020/10/12 18:00	0.2	50	+	0.2	50	+	-4.7	190	+	15.0	190	+	
CPI	2020/10/12 18:15	+	+	+	+	+	+	-4.9	190	+	15.0	190	+	
CPI	2020/10/12 18:30	+	+	+	+	+	+	-4.8	190	+	15.0	190	+	
CPI	2020/10/12 18:45	+	+	+	+	+	+	-4.5	190	+	15.0	190	+	
CPI	2020/10/12 19:00	0.1	50	+	0.1	50	+	-4.8	190	+	15.0	190	+	
CPI	2020/10/12 19:15	+	+	+	+	+	+	-4.8	190	+	15.0	190	+	
CPI	2020/10/12 19:30	+	+	+	+	+	+	-4.9	190	+	15.0	190	+	
CPI	2020/10/12 19:45	+	+	+	+	+	+	-4.8	190	+	15.0	190	+	
CPI	2020/10/12 20:00	0.2	50	+	0.2	50	+	-5.0	190	+	15.0	190	+	
CPI	2020/10/12 20:15	+	+	+	+	+	+	-5.1	190	+	15.0	190	+	
CPI	2020/10/12 20:30	+	+	+	+	+	+	-5.6	190	+	15.0	190	+	
CPI	2020/10/12 20:45	+	+	+	+	+	+	-5.4	190	+	15.0	190	+	
CPI	2020/10/12 21:00	0.3	50	+	0.3	50	+	-5.8	190	+	15.0	190	+	
CPI	2020/10/12 21:15	+	+	+	+	+	+	-5.8	190	+	15.0	190	+	
CPI	2020/10/12 21:30	+	+	+	+	+	+	-5.4	190	+	15.0	190	+	
CPI	2020/10/12 21:45	+	+	+	+	+	+	-5.3	190	+	15.0	190	+	
CPI	2020/10/12 22:00	0.2	50	+	0.2	50	+	-6.0	190	+	15.0	190	+	
CPI	2020/10/12 22:15	+	+	+	+	+	+	-6.0	190	+	15.0	190	+	
CPI	2020/10/12 22:30	+	+	+	+	+	+	-5.7	190	+	15.0	190	+	
CPI	2020/10/12 22:45	+	+	+	+	+	+	-5.4	190	+	15.0	190	+	
CPI	2020/10/12 23:00	0.1	50	+	0.1	50	+	-5.4	190	+	15.0	190	+	
CPI	2020/10/12 23:15	+	+	+	+	+	+	-5.6	190	+	15.0	190	+	
CPI	2020/10/12 23:30	+	+	+	+	+	+	-5.8	190	+	15.0	190	+	
CPI	2020/10/12 23:45	+	+	+	+	+	+	-5.9	190	+	15.0	190	+	
CPI	2020/10/13 00:00	0.1	50	+	0.1	50	+	-6.3	190	+	15.0	190	+	
CPI	2020/10/13 00:15	+	+	+	+	+	+	-6.1	190	+	15.0	190	+	
CPI	2020/10/13 00:30	+	+	+	+	+	+	-6.2	190	+	15.0	190	+	
CPI	2020/10/13 00:45	+	+	+	+	+	+	-6.3	190	+	15.0	190	+	
CPI	2020/10/13 01:00	0.0	50	+	0.0	50	+	-6.4	190	+	15.0	190	+	
CPI	2020/10/13 01:15	+	+	+	+	+	+	-6.4	190	+	15.0	190	+	
CPI	2020/10/13 01:30	+	+	+	+	+	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 01:45	+	+	+	+	+	+	-6.4	190	+	15.0	190	+	
CPI	2020/10/13 02:00	0.0	50	+	0.0	50	+	-6.4	190	+	15.0	190	+	
CPI	2020/10/13 02:15	+	+	+	+	+	+	-6.2	190	+	15.0	190	+	
CPI	2020/10/13 02:30	+	+	+	+	+	+	-6.3	190	+	15.0	190	+	
CPI	2020/10/13 02:45	+	+	+	+	+	+	-6.4	190	+	15.0	190	+	
CPI	2020/10/13 03:00	0.2	50	+	0.2	50	+	-6.7	190	+	15.0	190	+	
CPI	2020/10/13 03:15	+	+	+	+	+	+	-6.4	190	+	15.0	190	+	
CPI	2020/10/13 03:30	+	+	+	+	+	+	-6.0	190	+	15.0	190	+	
CPI	2020/10/13 03:45	+	+	+	+	+	+	-6.1	190	+	15.0	190	+	
CPI	2020/10/13 04:00	0.2	50	+	0.2	50	+	-6.3	190	+	15.0	190	+	
CPI	2020/10/13 04:15	+	+	+	+	+	+	-6.2	190	+	15.0	190	+	
CPI	2020/10/13 04:30	+	+	+	+	+	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 04:45	+	+	+	+	+	+	-6.6	190	+	15.0	190	+	
CPI	2020/10/13 05:00	0.1	50	+	0.1	50	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 05:15	+	+	+	+	+	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 05:30	+	+	+	+	+	+	-6.7	190	+	15.0	190	+	
CPI	2020/10/13 05:45	+	+	+	+	+	+	-6.7	190	+	15.0	190	+	
CPI	2020/10/13 06:00	0.1	50	+	0.1	50	+	-6.7	190	+	15.0	190	+	
CPI	2020/10/13 06:15	+	+	+	+	+	+	-6.6	190	+	15.0	190	+	
CPI	2020/10/13 06:30	+	+	+	+	+	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 06:45	+	+	+	+	+	+	-6.6	190	+	15.0	190	+	
CPI	2020/10/13 07:00	0.5	50	+	0.5	50	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 07:15	+	+	+	+	+	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 07:30	+	+	+	+	+	+	-6.6	190	+	15.0	190	+	
CPI	2020/10/13 07:45	+	+	+	+	+	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 08:00	1.6	50	+	1.6	50	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 08:15	+	+	+	+	+	+	-6.5	190	+	15.0	190	+	
CPI	2020/10/13 08:30	+	+	+	+	+	+	-6.4	190	+	16.0	190	+	
CPI	2020/10/13 08:45	+	+	+	+	+	+	-6.5	190	+	16.0	190	+	
CPI	2020/10/13 09:00	1.9	50	+	1.9	50	+	-6.5	190	+	17.0	190	+	
CPI	2020/10/13 09:15	+	+	+	+	+	+	-6.6	190	+	18.0	190	+	
CPI	2020/10/13 09:30	+	+	+	+	+	+	-6.4	190	+	18.0	190	+	
CPI	2020/10/13 09:45	+	+	+	+	+	+	-6.4	190	+	19.0	190	+	
CPI	2020/10/13 10:00	1.7	50	+	1.7	50	+	-6.5	190	+	19.0	190	+	
CPI	2020/10/13 10:15	+	+	+	+	+	+	-6.3	190	+	20.0	190	+	
CPI	2020/10/13 10:30	+	+	+	+	+	+	-6.5	190	+	21.0	190	+	
CPI	2020/10/13 10:45	+	+	+	+	+	+	-6.4	190	+	21.0	190	+	
CPI	2020/10/13 11:00	2.0	50	+	2.0	50	+	-6.3	190	+	22.0	190	+	
CPI	2020/10/13 11:15	+	+	+	+	+	+	-6.1	190	+	22.0	190	+	
CPI	2020/10/13 11:30	+	+	+	+	+	+	-5.8	190	+	23.0	190	+	
CPI	2020/10/13 11:45	+	+	+	+	+	+	-5.9	190	+	23.0	190	+	
CPI	2020/10/13 12:00	2.3	50	+	2.3	50	+	-5.6	190	+	24.0	190	+	
CPI	2020/10/13 12:15	+	+	+	+	+	+	-5.6	190	+	25.0	190	+	
CPI	2020/10/13 12:30	+	+	+	+	+	+	-5.0	190	+	25.0	190	+	
CPI	2020/10/13 12:45	+	+	+	+	+	+	-4.7	190	+	26.0	190	+	
CPI	2020/10/13 13:00	2.0	50	+	2.0	50	+	-4.7	190	+	26.0	190	+	
CPI	2020/10/13 13:15	+	+	+	+	+	+	-5.0	190	+	26.0	190	+	
CPI	2020/10/13 13:30	+	+	+	+	+	+	-4.4	190	+	27.0	190	+	
CPI	2020/10/13 13:45	+	+	+	+	+	+	-4.4	190	+	28.0	190	+	
CPI	2020/10/13 14:00	0.7	50	+	0.7	50	+	-4.6	190	+	28.0	190	+	
CPI	2020/10/13 14:15	+	+	+	+	+	+	-4.3	190	+	28.0	190	+	
CPI	2020/10/13 14:30	+	+	+	+	+	+	-4.1	190	+	28.0	190	+	
CPI	2020/10/13 14:45	+	+	+	+	+	+	-4.3	190	+	29.0	190	+	
CPI	2020/10/13 15:00	0.7	50	+	0.7	50	+	-4.5	190	+	29.0	190	+	
CPI	2020/10/13 15:15	+	+	+	+	+	+	-4.5	190	+	29.0	190	+	
CPI	2020/10/13 15:30	+	+	+	+	+	+	-4.5	190	+	29.0	190	+	
CPI	2020/10/13 15:45	+	+	+	+	+	+	-4.4	190	+	29.0	190	+	
CPI	2020/10/13 16:00	0.8	50	+	0.8	50	+	-4.6	190	+	29.0	190	+	
CPI	2020/10/13 16:15	+	+	+	+	+	+	-4.8	190	+	30.0	190	+	
CPI	2020/10/13 16:30	+	+	+	+	+	+	-4.8	190	+	30.0	190	+	
CPI	2020/10/13 16:45	+	+	+	+	+	+	-4.8	190	+	30.0	190	+	
CPI	2020/10/13 17:00	0.7	50	+	0.7	50	+	-4.8	190	+	30.0	190	+	
CPI	2020/10/13 17:15	+	+	+	+	+	+	-4.7	190	+	30.0	190	+	
CPI	2020/10/13 17:30	+	+	+	+	+	+	-4.7	190	+	31.0	190	+	
CPI	2020/10/13 17:45	+	+	+	+	+	+	-4.6	190	+	31.0	190	+	
CPI	2020/10/13 18:00	0.7	50	+	0.7	50	+	-4.6	190	+	31.0	190	+	
CPI	2020/10/13 18:15	+	+	+	+	+	+	-4.5	190	+	31.0	190	+	
CPI	2020/10/13 18:30	+	+	+	+	+	+	-4.5	190	+	32.0	190	+	
CPI	2020/10/13 18:45	+	+	+	+	+	+	-4.4	190	+	32.0	190	+	
CPI	2020/10/13 19:00	0.9	50	+	0.9	50	+	-4.4	190	+	32.0	190	+	
CPI	2020/10/13 19:15	+	+	+	+	+	+	-4.3	190	+	33.0	190	+	
CPI	2020/10/13 19:30	+	+	+	+	+	+	-4.3	190	+	33.0	190	+	
CPI	2020/10/13 19:45	+	+	+	+	+	+	-4.2	190	+	33.0	190	+	
CPI	2020/10/13 20:00	0.8	50	+	0.8	50	+	-3.5	190	+	33.0	190	+	
CPI	2020/10/13 20:15	+	+	+	+	+	+	-3.1	190	+	33.0	190	+	
CPI	2020/10/13 20:30	+	+	+	+	+	+	-3.0	190	+	33.0	190	+	
CPI	2020/10/13 20:45	+	+	+	+	+	+	-3.4	190	+	33.0	190	+	
CPI	2020/10/13 21:00	0.8	50	+	0.8	50	+	-3.5	190	+	34.0	190	+	
CPI	2020/10/13 21:15	+	+	+	+	+	+	-3.4	190	+	34.0	190	+	
CPI	2020/10/13 21:30	+	+	+	+	+	+	-2.9	190	+	35.0	190	+	
CPI	2020/10/13 21:45	+	+	+	+	+	+	-2.9	190	+	35.0	190	+	
CPI	2020/10/13 22:00	0.8	50	+	0.8	50	+	-3.2	190	+	35.0	190	+	
CPI	2020/10/13 22:15	+	+	+	+	+	+	-3.7	190	+	36.0	190	+	
CPI	2020/10/13 22:30	+	+	+	+	+	+	-3.6	190	+	37.0	190	+	
CPI	2020/10/13 22:45	+	+	+	+	+	+	-3.7	190	+	37.0	190	+	
CPI	2020/10/13 23:00	1.5	50	+	1.5	50	+	-3.8	190	+	37.0	190	+	
CPI	2020/10/13 23:15	+	+	+	+	+	+	-3.9	190	+	37.0	190	+	
CPI	2020/10/13 23:30	+	+	+	+	+	+	-4.0	190	+	37.0	190	+	
CPI	2020/10/13 23:45	+	+	+	+	+	+	-4.0	190	+	37.0	190	+	
CPI	2020/10/14 00:00	0.2	50	+	0.2	50	+	-4.2	190	+	37.0	190	+	
CPI	2020/10/14 00:15	+	+	+	+	+	+	-4.3	190	+	37.0	190	+	
CPI	2020/10/14 00:30	+	+	+	+	+	+	-4.4	190	+	37.0	190	+	
CPI	2020/10/14 00:45	+	+	+	+	+	+	-4.4	190	+	37.0	190	+	
CPI	2020/10/14 01:00	0.5	50	+	0.5	50	+	-4.5	190	+	37.0	190	+	
CPI	2020/10/14 01:15	+	+	+	+	+	+	-4.5	190	+	37.0	190	+	
CPI	2020/10/14 01:30	+	+	+	+	+	+	-4.6	190	+	37.0	190	+	
CPI	2020/10/14 01:45	+	+	+	+	+	+	-4.7	190	+	37.0	190	+	
CPI	2020/10/14 02:00	0.7	50	+	0.7	50	+	-4.8	190	+	37.0	190	+	
CPI	2020/10/14 02:15	+	+	+	+	+	+	-4.8	190	+	38.0	190	+	
CPI	2020/10/14 02:30	+	+	+	+	+	+	-4.9	190	+	38.0	190	+	
CPI	2020/10/14 02:45	+	+	+	+	+	+	-5.0	190	+	38.0	190	+	
CPI	2020/10/14 03:00	0.5	50	+	0.5	50	+	-5.0	190	+	38.0	190	+	
CPI	2020/10/14 03:15	+	+	+	+	+	+	-5.0	190	+	38.0	190	+	
CPI	2020/10/14 03:30	+	+	+	+	+	+	-5.1	190	+	38.0	190	+	
CPI	2020/10/14 03:45	+	+	+	+	+	+	-5.1	190	+	38.0	190	+	
CPI	2020/10/14 04:00	0.3	50	+	0.3	50	+	-5.1	190	+	38.0	190	+	
CPI	2020/10/14 04:15	+	+	+	+	+	+	-5.2	190	+	39.0	190	+	
CPI	2020/10/14 04:30	+	+	+	+	+	+	-5.3	190	+	39.0	190	+	
CPI	2020/10/14 04:45	+	+	+	+	+	+	-5.3	190	+	39.0	190	+	
CPI	2020/10/14 05:00	0.5	50	+	0.5	50	+	-5.3	190	+	39.0	190	+	
CPI	2020/10/14 05:15	+	+	+	+	+	+	-5.4	190	+	39.0	190	+	
CPI	2020/10/14 05:30	+	+	+	+	+	+	-5.4	190	+	39.0	190	+	
