Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
P5,9-Apr-22,1195,NA,NA,-5.4,-1.9,-7.6,79.8,55.4,NA,NA,NA,0.842,0.1,-2.5,2.5,-8.7,0.2,0.6,1,0.196,0.293,0.236,23.56
P5,10-Apr-22,1196,NA,NA,-6.5,-1.5,-11.9,72.7,40.6,NA,NA,NA,0.817,0.1,-6.1,1.8,-12.3,0.2,0.6,1,0.19,0.223,0.326,23.81
P5,11-Apr-22,1197,NA,NA,-7.2,-1.9,-13.6,68.6,36.9,NA,NA,NA,0.814,0,-7.2,0,-13.6,0.2,0.6,1,0.186,0.196,0.335,24.05
P5,12-Apr-22,1198,NA,NA,-7.5,-2.4,-13.9,62.6,31.8,NA,NA,NA,0.789,-0.2,-7.9,0.6,-14,0.2,0.6,1,0.183,0.163,0.35,24.3
P5,13-Apr-22,1199,NA,NA,-8.2,-3.4,-14.2,58.9,29.6,NA,NA,NA,0.806,-0.4,-9.1,-1.2,-14.4,0.1,0.6,1,0.181,0.141,0.335,24.53
P5,14-Apr-22,1200,NA,NA,-9,-2.1,-16.4,58.3,26.4,NA,NA,NA,0.767,-0.6,-9.8,-1.9,-16.2,0.1,0.5,1,0.179,0.138,0.385,24.78
P5,15-Apr-22,1201,NA,NA,-8.9,-2.8,-14.9,78.3,50.4,NA,NA,NA,0.799,-0.8,-9.3,-1.5,-14.7,0.1,0.5,1,0.176,0.25,0.246,25.02
P5,16-Apr-22,1202,NA,NA,-5.6,-0.4,-13.9,65.8,33.6,NA,NA,NA,0.821,-0.9,-6.1,0,-14.2,0.2,0.6,1,0.174,0.2,0.395,25.26
P5,17-Apr-22,1203,NA,NA,-4.1,3.1,-13.5,59.8,20.5,NA,NA,NA,0.82,-0.9,-4.6,2,-13.6,0.2,0.6,1,0.172,0.156,0.605,25.49
P5,18-Apr-22,1204,NA,NA,-2.1,0,-4.6,76.2,56.5,NA,NA,NA,0.803,-0.6,-0.4,1.4,-3.2,0.2,0.6,1,0.17,0.344,0.265,25.73
P5,19-Apr-22,1205,NA,NA,-3.2,1.5,-9.3,60.1,28.7,NA,NA,NA,0.84,-0.5,-2.9,2.7,-9.8,0.2,0.6,1,0.168,0.196,0.487,25.96
P5,20-Apr-22,1206,NA,NA,-3.4,3.3,-12.8,62.6,31,NA,NA,NA,0.812,-0.4,-3.4,2.7,-12.9,0.2,0.6,1,0.167,0.24,0.534,26.18
P5,21-Apr-22,1207,NA,NA,-1.2,2,-3.2,85.4,65,NA,NA,NA,0.84,-0.4,0.6,2.7,-1.9,0.2,0.6,1,0.165,0.459,0.247,26.41
P5,22-Apr-22,1208,NA,NA,-1.1,4.7,-7,73,35.7,NA,NA,NA,0.823,-0.2,-0.7,2.9,-7.3,0.2,0.6,1,0.164,0.306,0.551,26.63
P5,23-Apr-22,1209,NA,NA,0.1,7.3,-6.2,65.5,28.2,NA,NA,NA,0.8,0,-0.2,3.1,-4.1,0.2,0.6,1,0.163,0.288,0.733,26.85
P5,24-Apr-22,1210,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,0.766,0.1,0.6,2.9,-3.4,0.2,0.6,1,0.172,NA,NA,27.07
P5,25-Apr-22,1211,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,0.72,0.1,2.2,3.2,1.3,0.2,0.6,1,0.225,NA,NA,27.29
P5,26-Apr-22,1212,NA,NA,-1.4,1.7,-5.7,81.8,53.5,NA,NA,NA,0.742,0.1,0.7,2.6,-3,0.2,0.6,1,0.24,0.369,0.321,27.5
P5,27-Apr-22,1213,NA,NA,-2.6,2.5,-7.7,57.9,24.7,NA,NA,NA,0.731,0.1,-1.8,2.7,-6.9,0.2,0.5,1,0.219,0.181,0.552,27.71
P5,28-Apr-22,1214,NA,NA,-1.6,4.4,-7.7,56.3,27,NA,NA,NA,0.727,0.1,-1.1,2.9,-7.1,0.2,0.6,1,0.21,0.225,0.608,27.92
P5,29-Apr-22,1215,NA,NA,0,5.9,-4.7,68.1,36.8,NA,NA,NA,0.699,0.1,0.7,3.2,-2.7,0.2,0.6,1,0.215,0.34,0.584,28.12
P5,30-Apr-22,1216,NA,NA,0.3,2.7,-2.3,87.2,75.6,NA,NA,NA,0.706,0.1,1.6,2.5,0.1,0.2,0.6,1,0.222,0.562,0.181,28.32
P5,1-May-22,1217,NA,NA,2.3,8.6,-4.2,69.6,36.9,NA,NA,NA,0.667,0.1,1.3,3.5,-1.8,0.2,0.6,1,0.234,0.413,0.706,28.52
P5,2-May-22,1218,NA,NA,3.4,8.3,-0.1,72.7,46.7,NA,NA,NA,0.643,0.1,2.5,3.4,2.1,0.2,0.5,1,0.266,0.512,0.584,28.7
P5,3-May-22,1219,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,0.577,0.1,2.7,4,1.5,0.2,0.5,1,0.289,NA,NA,28.89
P5,4-May-22,1220,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,0.532,0.1,2.9,3.4,2.5,0.2,0.5,0.9,0.289,NA,NA,29.07
P5,5-May-22,1221,NA,NA,2.2,5.9,-1.2,89.4,67.4,NA,NA,NA,0.508,0.1,2.8,3.4,2.2,0.2,0.5,0.9,0.297,0.624,0.302,29.25
P5,6-May-22,1222,NA,NA,0.7,4.2,-2.5,78.5,51,NA,NA,NA,0.487,0.1,1.5,2.8,0.8,0.2,0.4,0.9,0.263,0.42,0.404,29.43
P5,7-May-22,1223,NA,NA,-0.3,3.3,-3.5,75.3,43.1,NA,NA,NA,0.505,0.1,1.4,3.2,-0.6,0.2,0.5,0.9,0.252,0.334,0.441,29.61
P5,8-May-22,1224,NA,NA,-2,2.2,-4.8,73.4,51.3,NA,NA,NA,0.485,0.1,0.8,3.3,-1.7,0.2,0.5,0.9,0.239,0.368,0.349,29.77
P5,9-May-22,1225,NA,NA,-1.2,2.3,-5.5,74.3,49.3,NA,NA,NA,0.483,0,1,3.5,-1.7,0.2,0.5,0.9,0.224,0.356,0.366,29.94
P5,10-May-22,1226,NA,NA,0.2,4.1,-2.9,60.6,36.6,NA,NA,NA,0.468,0,1.3,3.6,-0.6,0.2,0.5,0.9,0.233,0.3,0.52,30.1
P5,11-May-22,1227,NA,NA,1.3,7.6,-6,48.8,17.7,NA,NA,NA,0.423,0.1,1.1,3.4,-2.4,0.2,0.5,0.9,0.272,0.185,0.86,30.26
P5,12-May-22,1228,NA,NA,0.1,2.9,-3.1,71.4,44,NA,NA,NA,0.473,0.1,1.9,3.2,-0.2,0.2,0.5,0.9,0.249,0.332,0.423,30.41
P5,13-May-22,1229,NA,NA,-2.2,1.5,-5,77.2,53,NA,NA,NA,0.459,0.1,0.4,3.6,-2.7,0.2,0.5,0.9,0.233,0.362,0.321,30.57
P5,14-May-22,1230,NA,NA,-0.5,3,-3.7,89.4,74.1,NA,NA,NA,0.458,0.1,1.8,3.3,-0.6,0.2,0.5,0.9,0.22,0.561,0.196,30.71
P5,15-May-22,1231,NA,NA,1.9,4.9,-1.4,95.5,88,NA,NA,NA,0.431,0.1,2.8,3.2,2.1,0.2,0.5,0.9,0.248,0.76,0.104,30.86
P5,16-May-22,1232,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,0.396,0.1,2.5,3.7,1.5,0.2,0.5,0.9,0.295,NA,NA,31
P5,17-May-22,1233,NA,NA,0.5,4.4,-2.8,63.1,38.5,NA,NA,NA,0.384,0.1,2,3.4,0.3,0.2,0.5,0.9,0.263,0.321,0.513,31.14
P5,18-May-22,1234,NA,NA,2.1,6.6,-1.7,58.7,34.9,NA,NA,NA,0.348,0.1,2.4,4.3,0.4,0.2,0.5,0.9,0.273,0.339,0.632,31.27
P5,19-May-22,1235,NA,NA,-1,1.6,-3.6,86.1,65.9,NA,NA,NA,0.391,0.1,1.6,3.2,-0.3,0.2,0.5,0.9,0.248,0.452,0.234,31.4
P5,20-May-22,1236,NA,NA,1.3,5.7,-1.4,81.8,47.7,NA,NA,NA,0.352,0.1,2.3,3.7,0.8,0.2,0.5,0.9,0.233,0.435,0.477,31.52
P5,21-May-22,1237,NA,NA,1,5.3,-2,89.4,55.4,NA,NA,NA,0.383,0.1,2.6,4.2,1.6,0.2,0.5,0.9,0.25,0.494,0.398,31.65
P5,22-May-22,1238,NA,NA,NA,10.3,NA,NA,NA,NA,NA,NA,0.319,0.1,1.9,3.7,-0.2,0.2,0.5,0.9,0.277,NA,NA,31.76
P5,23-May-22,1239,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,0.29,0.1,2.6,4.1,1.6,0.2,0.5,0.9,0.281,NA,NA,31.88
P5,24-May-22,1240,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,0.227,0.2,2.9,4,2.1,0.2,0.5,0.9,0.295,NA,NA,31.99
P5,25-May-22,1241,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,0.193,0.2,2.9,4.6,2,0.2,0.5,0.9,0.293,NA,NA,32.09
P5,26-May-22,1242,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,0.142,0.2,2.8,4.4,0.9,0.2,0.5,0.9,0.293,NA,NA,32.2
P5,27-May-22,1243,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,0.099,0.2,3.4,4.6,2.1,0.2,0.5,0.9,0.3,NA,NA,32.29
P5,28-May-22,1244,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,0.073,0.3,3.3,8.3,1,0.3,0.8,1,0.28,NA,NA,32.39
P5,29-May-22,1245,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,0,NA,5.5,12.5,2.7,4.2,2.1,1.2,0.287,NA,NA,32.48
P5,30-May-22,1246,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,0,NA,6.9,13.7,3.8,5.5,3.5,1.7,0.262,NA,NA,32.56
P5,31-May-22,1247,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,0,NA,8.5,18.7,3.7,6.4,3.9,2.1,0.235,NA,NA,32.64
P5,1-Jun-22,1248,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,0,NA,8.8,24.4,2.3,6.3,4.2,2.5,0.213,NA,NA,32.71
P5,2-Jun-22,1249,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,0,NA,9.1,17,5.9,7,4.8,2.8,0.207,NA,NA,32.78
P5,3-Jun-22,1250,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,0,NA,8.5,19.3,5.2,6.3,5.1,3.2,0.257,NA,NA,32.86
P5,4-Jun-22,1251,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,0,NA,7.9,12.7,3.9,6.7,5.1,3.5,0.243,NA,NA,32.91
P5,5-Jun-22,1252,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,0,NA,8.5,20.2,5.7,7.2,5.5,3.7,0.237,NA,NA,32.97
P5,6-Jun-22,1253,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,0,NA,8.9,23.2,3.2,8.2,5.8,3.9,0.227,NA,NA,33.03
P5,7-Jun-22,1254,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,0,NA,9.3,25.1,2.1,7.7,5.9,4.1,0.207,NA,NA,33.08
P5,8-Jun-22,1255,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,0,NA,11.1,28,4.8,9.4,6.7,4.3,0.197,NA,NA,33.13
P5,9-Jun-22,1256,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,0,NA,7.7,13.8,3.6,6.4,6.3,4.6,0.195,NA,NA,33.16
P5,10-Jun-22,1257,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,0,NA,10.8,27.4,4.4,9.2,6.3,4.6,0.211,NA,NA,33.2
P5,11-Jun-22,1258,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,0,NA,11,26.8,5.5,10,7.4,4.9,0.199,NA,NA,33.23
P5,12-Jun-22,1259,NA,NA,NA,11.9,NA,NA,NA,NA,NA,NA,0,NA,9.7,27.6,3.8,8.5,7.2,5.2,0.189,NA,NA,33.26
P5,13-Jun-22,1260,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,0,NA,5.8,8.4,2.2,5.1,6.3,5.4,0.269,NA,NA,33.29
P5,14-Jun-22,1261,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,0,NA,2.3,3.2,1.9,1.1,3.9,5,0.289,NA,NA,33.31
P5,15-Jun-22,1262,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,0,NA,7.6,19.1,1.9,5.5,3.8,4.2,0.25,NA,NA,33.32
P5,16-Jun-22,1263,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,0,NA,8,17.6,4.7,6.8,5.5,4.2,0.239,NA,NA,33.33
P5,17-Jun-22,1264,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,0,NA,7.8,12.8,4.4,6.3,5.5,4.3,0.23,NA,NA,33.34
P5,18-Jun-22,1265,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,0,NA,9.5,19.5,5.3,7.9,5.9,4.4,0.213,NA,NA,33.35
P5,19-Jun-22,1266,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,0,NA,7.9,12.6,5.1,6.6,6,4.7,0.271,NA,NA,33.35
P5,20-Jun-22,1267,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,0,NA,9.1,19.4,4.1,8.3,6.2,4.8,0.237,NA,NA,33.34
P5,21-Jun-22,1268,NA,NA,NA,14.1,NA,NA,NA,NA,NA,NA,0,NA,11.3,28.7,4.2,9.4,7,5,0.211,NA,NA,33.33
P5,22-Jun-22,1269,NA,NA,NA,15.3,NA,NA,NA,NA,NA,NA,0,NA,12,21.8,6,11,8,5.3,0.198,NA,NA,33.32
P5,23-Jun-22,1270,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,0,NA,8.6,19.9,3.7,8.7,7.8,5.7,0.187,NA,NA,33.3
P5,24-Jun-22,1271,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,0,NA,9.8,19.9,4.6,9.8,7.6,5.8,0.187,NA,NA,33.27
P5,25-Jun-22,1272,NA,NA,NA,16.8,NA,NA,NA,NA,NA,NA,0,NA,11.7,27.2,3.5,10.1,8,5.9,0.182,NA,NA,33.25
P5,26-Jun-22,1273,NA,NA,NA,21.7,NA,NA,NA,NA,NA,NA,0,NA,15.2,31.1,5.2,12.3,8.8,6.1,0.174,NA,NA,33.22
P5,27-Jun-22,1274,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,0,NA,17.8,33.5,7.4,13.4,9.8,6.5,0.166,NA,NA,33.18
P5,28-Jun-22,1275,NA,NA,NA,18.3,NA,NA,NA,NA,NA,NA,0,NA,12.7,23.5,7.1,12,10.3,7,0.17,NA,NA,33.14
P5,29-Jun-22,1276,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,0,NA,9.6,15.3,6.9,9.5,9.2,7.3,0.171,NA,NA,33.1
P5,30-Jun-22,1277,NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,0,NA,11.2,19.5,5.1,9.9,8.6,7.1,0.166,NA,NA,33.05
P5,1-Jul-22,1278,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,0,NA,13.7,27.3,6.1,11.5,9.1,7,0.161,NA,NA,33
P5,2-Jul-22,1279,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,0,NA,13.8,27.1,6.9,11.4,9.4,7.2,0.155,NA,NA,32.95
P5,3-Jul-22,1280,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,0,NA,11.4,18.1,7.3,10.4,9.5,7.3,0.159,NA,NA,32.9
P5,4-Jul-22,1281,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,0,NA,8.7,14.7,5.4,8.3,8.5,7.3,0.198,NA,NA,32.84
P5,5-Jul-22,1282,NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,0,NA,10.6,21,4,9.3,8,7.1,0.204,NA,NA,32.78
P5,6-Jul-22,1283,NA,NA,NA,9.7,NA,NA,NA,NA,NA,NA,0,NA,12.4,20.4,7.9,10.6,8.7,7.1,0.19,NA,NA,32.71
P5,7-Jul-22,1284,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,0,NA,13.5,24.5,9.1,11.9,9.4,7.2,0.187,NA,NA,32.64
P5,8-Jul-22,1285,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,0,NA,12.9,23.5,6.3,11.6,9.7,7.5,0.194,NA,NA,32.56
P5,9-Jul-22,1286,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,0,NA,13.6,26.6,6.3,11.6,9.8,7.6,0.182,NA,NA,32.48
P5,10-Jul-22,1287,NA,NA,NA,15.9,NA,NA,NA,NA,NA,NA,0,NA,14,25.2,8.6,11.8,9.9,7.8,0.173,NA,NA,32.4
P5,11-Jul-22,1288,NA,NA,NA,23.4,NA,NA,NA,NA,NA,NA,0,NA,16.7,32.1,6.1,13,10.2,7.9,0.164,NA,NA,32.31
P5,12-Jul-22,1289,NA,NA,NA,25.9,NA,NA,NA,NA,NA,NA,0,NA,19.2,35,8.8,14.5,11.2,8.2,0.156,NA,NA,32.22
P5,13-Jul-22,1290,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,0,NA,16.5,30.6,8.5,13.4,11.6,8.6,0.147,NA,NA,32.12
P5,14-Jul-22,1291,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,0,NA,16.1,26.5,6,13.1,11.2,8.8,0.14,NA,NA,32.02
P5,15-Jul-22,1292,NA,NA,NA,23.9,NA,NA,NA,NA,NA,NA,0,NA,17.8,28,7.7,14,11.5,8.9,0.133,NA,NA,31.92
P5,16-Jul-22,1293,NA,NA,NA,21.6,NA,NA,NA,NA,NA,NA,0,NA,17.4,26.2,9.6,14.7,12,9.1,0.126,NA,NA,31.81
P5,17-Jul-22,1294,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,0,NA,15.4,23.9,9.8,13.5,11.9,9.3,0.12,NA,NA,31.7
P5,18-Jul-22,1295,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,0,NA,14.8,23.1,9.4,13.1,11.6,9.4,0.114,NA,NA,31.58
P5,19-Jul-22,1296,NA,NA,NA,21.8,NA,NA,NA,NA,NA,NA,0,NA,16.5,26.4,6.7,13.8,11.5,9.3,0.109,NA,NA,31.46
P5,20-Jul-22,1297,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,0,NA,17.4,27.7,7.9,14.7,11.9,9.4,0.102,NA,NA,31.34
P5,21-Jul-22,1298,NA,NA,NA,24.3,NA,NA,NA,NA,NA,NA,0,NA,18.2,28.8,8.3,15,12.2,9.5,0.095,NA,NA,31.21
P5,22-Jul-22,1299,NA,NA,NA,21.8,NA,NA,NA,NA,NA,NA,0,NA,17.5,27.3,8.6,15.2,12.4,9.7,0.089,NA,NA,31.08
P5,23-Jul-22,1300,NA,NA,NA,21.8,NA,NA,NA,NA,NA,NA,0,NA,16.8,26.9,9,14.6,12.4,9.8,0.083,NA,NA,30.95
P5,24-Jul-22,1301,NA,NA,NA,24.3,NA,NA,NA,NA,NA,NA,0,NA,18.1,28.7,8.7,15.5,12.4,9.9,0.077,NA,NA,30.81
P5,25-Jul-22,1302,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,0,NA,18.9,28.1,11.7,16.4,12.9,10,0.071,NA,NA,30.67
P5,26-Jul-22,1303,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,0,NA,19.1,29.1,10.7,16.8,13.3,10.2,0.066,NA,NA,30.52
P5,27-Jul-22,1304,NA,NA,NA,28.1,NA,NA,NA,NA,NA,NA,0,NA,21.3,32,11.8,17.9,13.7,10.4,0.06,NA,NA,30.38
P5,28-Jul-22,1305,NA,NA,NA,29.5,NA,NA,NA,NA,NA,NA,0,NA,22.8,33.8,13.8,19,14.3,10.6,0.055,NA,NA,30.22
P5,29-Jul-22,1306,NA,NA,NA,27.6,NA,NA,NA,NA,NA,NA,0,NA,21.6,31.9,13.1,18.3,14.7,10.9,0.05,NA,NA,30.07
P5,30-Jul-22,1307,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,0,NA,20.6,32.3,10.7,17.6,14.5,11.1,0.046,NA,NA,29.91
P5,31-Jul-22,1308,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,0,NA,22,33.1,13,17.6,14.4,11.2,0.042,NA,NA,29.74
P5,1-Aug-22,1309,NA,NA,NA,25.2,NA,NA,NA,NA,NA,NA,0,NA,20.5,30.4,12.2,16.5,14.3,11.3,0.039,NA,NA,29.59
P5,2-Aug-22,1310,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,0,NA,18.2,26.6,12.5,16.4,14,11.3,0.037,NA,NA,29.42
P5,3-Aug-22,1311,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,0,NA,18.7,27.7,12.1,16.1,13.8,11.3,0.036,NA,NA,29.25
P5,4-Aug-22,1312,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,0,NA,10.9,18.8,5.7,12.3,13.1,11.2,0.036,NA,NA,29.08
P5,5-Aug-22,1313,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,0,NA,10.4,18.6,5.1,10.9,11.6,10.9,0.038,NA,NA,28.91
P5,6-Aug-22,1314,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,0,NA,13.5,23,5.9,12.1,11.4,10.5,0.038,NA,NA,28.73
P5,7-Aug-22,1315,NA,NA,NA,25.2,NA,NA,NA,NA,NA,NA,0,NA,17.1,28.7,6.8,14,11.9,10.3,0.037,NA,NA,28.55
P5,8-Aug-22,1316,NA,NA,NA,26.4,NA,NA,NA,NA,NA,NA,0,NA,18.7,29.9,8.5,15,12.6,10.3,0.036,NA,NA,28.36
P5,9-Aug-22,1317,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,0,NA,17.1,25.6,10.5,13.8,12.6,10.5,0.035,NA,NA,28.17
P5,10-Aug-22,1318,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,0,NA,19.5,27.7,13.8,15.8,12.8,10.5,0.034,NA,NA,27.99
P5,11-Aug-22,1319,NA,NA,NA,25.7,NA,NA,NA,NA,NA,NA,0,NA,19.2,29.7,11.7,16,13.3,10.6,0.034,NA,NA,27.79
P5,12-Aug-22,1320,NA,NA,NA,26.9,NA,NA,NA,NA,NA,NA,0,NA,19.1,30.9,11.4,15.6,13.4,10.7,0.037,NA,NA,27.6
P5,13-Aug-22,1321,NA,NA,NA,15.8,NA,NA,NA,NA,NA,NA,0,NA,13.3,19.8,9,13,12.9,10.8,0.084,NA,NA,27.4
P5,14-Aug-22,1322,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,0,NA,14,24.1,4.7,12.5,12.1,10.7,0.079,NA,NA,27.2
P5,15-Aug-22,1323,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,0,NA,16.8,26.7,8.6,13.7,12.2,10.5,0.074,NA,NA,26.99
P5,16-Aug-22,1324,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,0,NA,18.3,29.4,10.8,14.5,12.6,10.5,0.068,NA,NA,26.79
P5,17-Aug-22,1325,NA,NA,NA,25.4,NA,NA,NA,NA,NA,NA,0,NA,19.4,29.9,10.9,15.1,12.9,10.6,0.062,NA,NA,26.58
P5,18-Aug-22,1326,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,0,NA,20.1,32,11.6,15.3,13.2,10.7,0.055,NA,NA,26.37
P5,19-Aug-22,1327,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,0,NA,19.6,28.5,13.7,15.8,13.5,10.9,0.05,NA,NA,26.15
P5,20-Aug-22,1328,NA,NA,NA,23.8,NA,NA,NA,NA,NA,NA,0,NA,18.6,27,12.4,15.4,13.4,11,0.046,NA,NA,25.94
P5,21-Aug-22,1329,NA,NA,NA,24.2,NA,NA,NA,NA,NA,NA,0,NA,19.7,27.8,13.8,16.4,13.7,11.1,0.043,NA,NA,25.72
P5,22-Aug-22,1330,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,0,NA,16.3,25.6,10.2,14.1,13.5,11.2,0.07,NA,NA,25.5
P5,23-Aug-22,1331,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,0,NA,15.8,24.3,9.9,14,12.8,11.1,0.125,NA,NA,25.27
P5,24-Aug-22,1332,NA,NA,NA,21.7,NA,NA,NA,NA,NA,NA,0,NA,16.6,27.4,11.1,13.9,12.8,11,0.107,NA,NA,25.04
P5,25-Aug-22,1333,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,0,NA,16.9,26.1,9.6,13.8,12.6,11,0.097,NA,NA,24.82
P5,26-Aug-22,1334,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,0,NA,18.5,26.9,13.2,14.4,12.9,10.9,0.088,NA,NA,24.59
P5,27-Aug-22,1335,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,0,NA,10.4,14.9,5,10.3,12.1,10.9,0.081,NA,NA,24.36
P5,28-Aug-22,1336,NA,NA,NA,14.3,NA,NA,NA,NA,NA,NA,0,NA,10.8,19,3.5,9.4,10.6,10.6,0.077,NA,NA,24.12
P5,29-Aug-22,1337,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,0,NA,15.1,25.7,6.2,11.5,10.7,10.3,0.071,NA,NA,23.89
P5,30-Aug-22,1338,NA,NA,NA,25.5,NA,NA,NA,NA,NA,NA,0,NA,17.8,29.1,9.6,13,11.5,10.2,0.065,NA,NA,23.65
P5,31-Aug-22,1339,NA,NA,NA,25.2,NA,NA,NA,NA,NA,NA,0,NA,18.4,28.5,10.6,13.5,11.9,10.3,0.059,NA,NA,23.41
P5,1-Sep-22,1340,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,0,NA,19.3,28.8,12.1,14.2,12.4,10.4,0.053,NA,NA,23.17
P5,2-Sep-22,1341,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,0,NA,18.9,30.2,9,14,12.4,10.5,0.048,NA,NA,22.93
P5,3-Sep-22,1342,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,0,NA,18.7,27.8,12.4,14,12.5,10.6,0.044,NA,NA,22.69
P5,4-Sep-22,1343,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,0,NA,16.1,25.4,9.1,12.9,12.3,10.7,0.041,NA,NA,22.44
P5,5-Sep-22,1344,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,0,NA,12.1,19.8,5.4,10.6,11.7,10.6,0.038,NA,NA,22.2
P5,6-Sep-22,1345,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,0,NA,13.6,25.3,4.1,10.4,10.8,10.4,0.036,NA,NA,21.95
P5,7-Sep-22,1346,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,0,NA,13.7,22.8,8.5,10.6,10.9,10.2,0.034,NA,NA,21.71
P5,8-Sep-22,1347,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,0,NA,10.7,17.9,6.7,8.8,10.3,10.1,0.033,NA,NA,21.46
P5,9-Sep-22,1348,NA,NA,NA,14.4,NA,NA,NA,NA,NA,NA,0,NA,9.8,19.5,4.2,7.9,9.6,9.8,0.032,NA,NA,21.21
P5,10-Sep-22,1349,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,0,NA,11.9,24.3,2.3,8.6,9.2,9.5,0.031,NA,NA,20.96
