Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
PJ,2-May-22,1218,15.25,7.33,4.6,10.3,-0.6,71.3,41.9,0.8,2.6,0,0.676,0,6.2,19.2,-0.9,0.2,0.6,0.8,0.239,0.525,0.728,28.7
PJ,3-May-22,1219,26.3,12.47,4.7,10.4,-0.8,69.9,42.7,1.3,4.2,0,0.612,0.1,6.5,17,-1.4,0.2,0.6,0.8,0.252,0.539,0.723,28.89
PJ,4-May-22,1220,10.43,4.95,5.2,8.2,1.9,79.2,53.4,0.6,2.7,0,0.57,0.1,5.8,12.6,1.7,0.2,0.5,0.8,0.264,0.579,0.505,29.07
PJ,5-May-22,1221,6.02,2.98,3.2,6.6,-0.1,88.5,66.3,0.8,3.7,0,0.554,0.1,3.2,7.3,0.2,0.2,0.5,0.8,0.358,0.647,0.329,29.25
PJ,6-May-22,1222,18.3,8.97,0.9,5.7,-2.3,78.5,47.4,1.2,4.4,0,0.527,0.2,3.1,12.8,-4.2,0.2,0.5,0.8,0.407,0.435,0.483,29.43
PJ,7-May-22,1223,19.3,9.73,-0.2,5,-4.3,76,39.8,1.3,4.6,0,0.522,0.1,1.5,11.1,-4.2,0.2,0.5,0.7,0.412,0.347,0.525,29.61
PJ,8-May-22,1224,15.72,7.39,-2,4,-6.1,75.6,46.7,1,3.8,0,0.509,0.1,NA,11.9,-6.5,0.2,0.5,0.7,0.414,0.379,0.433,29.77
PJ,9-May-22,1225,18,9.52,-1,3.8,-5.3,75.8,47.5,1.6,4.3,0,0.497,0.1,0.5,10.5,-6.1,0.2,0.5,0.7,0.415,0.382,0.422,29.94
PJ,10-May-22,1226,23.5,10.37,0.6,5.4,-2.8,59.5,35.7,2,4.2,0,0.475,0.1,2.5,12.9,-2.8,0.2,0.5,0.7,0.417,0.32,0.576,30.1
PJ,11-May-22,1227,28.63,12.25,2.1,9.5,-6.6,45.5,18.5,1.2,4.5,0,0.428,0.1,4.2,15.5,-7.4,0.2,0.5,0.7,0.421,0.219,0.965,30.26
PJ,12-May-22,1228,11.62,4.93,0.5,3.6,-3.2,70.3,44,1.2,3.7,16,0.551,0.1,1.6,6.7,-2.8,0.2,0.5,0.7,0.424,0.348,0.443,30.41
PJ,13-May-22,1229,18.77,11.74,-1.8,3.1,-5.2,73.5,49.5,1.5,4.7,0,0.471,0.1,0.3,11.2,-6.1,0.2,0.5,0.7,0.423,0.377,0.385,30.57
PJ,14-May-22,1230,11.77,6.19,-0.1,3.5,-2.9,86.3,62.1,1.4,3.9,0,0.426,0.1,0.9,8.9,-2.4,0.2,0.5,0.7,0.423,0.486,0.297,30.71
PJ,15-May-22,1231,3.92,1.82,2.8,5.6,-0.8,96.4,92.2,0.9,3.3,1.2,0.435,0.1,2.8,6.1,-1,0.2,0.5,0.7,0.428,0.837,0.071,30.86
PJ,16-May-22,1232,21.81,8.82,4.9,10.7,-0.7,73.4,39.3,1.4,4.1,0,0.358,0.1,7,18.5,-0.6,0.2,0.5,0.7,0.439,0.506,0.782,31
PJ,17-May-22,1233,17.47,6.86,1.1,5.8,-2.7,60.4,36.3,1.1,3.9,0,0.341,0.1,3,13.2,-2.7,0.2,0.5,0.7,0.442,0.334,0.586,31.14
PJ,18-May-22,1234,16.82,6.64,2.6,7.2,-1.7,57.8,33.8,2.7,6.8,0,0.309,0.1,3.7,11.4,-1.5,0.2,0.6,0.8,0.443,0.342,0.67,31.27
PJ,19-May-22,1235,14.15,7.82,-0.7,2.9,-3.5,84.3,67.4,1.9,5.6,3.8,0.338,0.1,0.7,7.1,-2.9,0.2,0.6,0.9,0.441,0.508,0.246,31.4
PJ,20-May-22,1236,22.2,9.72,1.7,7.2,-0.9,80.5,43.6,1.2,3.5,0,0.311,0.2,3.8,14.1,-1.4,0.2,0.6,0.9,0.442,0.443,0.573,31.52
PJ,21-May-22,1237,15.14,7.71,1.2,7.8,-2.2,89.7,49.3,0.6,3.3,0.3,0.313,0.1,3,16.2,-3.4,0.2,0.6,0.9,0.445,0.521,0.536,31.65
PJ,22-May-22,1238,25.32,9.26,4.8,12.7,-3.2,59.5,25.6,0.8,3.7,0,0.275,0.2,6.7,19.5,-5,0.2,0.7,0.9,0.446,0.376,1.093,31.76
PJ,23-May-22,1239,17.64,5.86,3.7,8.2,-0.6,76.4,47.8,1,3.8,0.254,0.229,0.3,5.2,13.4,-0.7,0.3,0.7,1,0.447,0.518,0.566,31.88
PJ,24-May-22,1240,19.9,6.15,4.5,10.8,-0.8,75.2,37,0.9,4,0.254,0.19,0.4,6.3,16.9,-1.4,0.4,0.9,1.2,0.447,0.479,0.816,31.99
PJ,25-May-22,1241,16.33,4.25,5.4,13.1,-0.3,72.2,35.7,1,4.1,0,0.123,NA,6.7,17,-0.2,2,1.4,1.6,0.446,0.537,0.967,32.09
PJ,26-May-22,1242,21.11,4.26,7.1,14.5,-2.4,60.6,25.9,0.9,3.7,3.302,0.056,NA,8.9,20.4,-2.5,6.1,2.3,1.9,0.445,0.428,1.225,32.2
PJ,27-May-22,1243,14.74,2,5.3,9.2,-1.3,75.7,39.9,1.3,4.8,0,0.018,NA,6.4,12.7,-1,6.5,3.7,2.5,0.445,0.463,0.697,32.29
PJ,28-May-22,1244,19.95,2.35,3.8,9.5,-2.9,67.2,39.3,0.7,3.2,0,0,NA,5.8,15.8,-2.7,6.4,3.8,2.8,0.442,0.467,0.721,32.39
PJ,29-May-22,1245,25.92,3.22,5.8,12.4,0.4,69.2,36.9,1,3.5,1.27,0,NA,8.2,19.3,0.6,9.7,4.5,3,0.438,0.531,0.908,32.48
PJ,30-May-22,1246,12.3,1.38,6.1,10.8,1.5,81.1,55.3,0.5,2.7,1.524,0,NA,8,18.3,2,8.2,5.3,3.5,0.434,0.717,0.58,32.56
PJ,31-May-22,1247,14.29,1.64,6.7,12.1,1.3,80.9,49.4,0.8,3.6,0,0,NA,8.7,19.1,1.3,8.9,5.4,3.7,0.431,0.698,0.715,32.64
PJ,1-Jun-22,1248,19.43,2.24,8.6,14.5,0.6,63.9,34.5,0.8,3.3,7.874,0,NA,11.1,21.4,0.3,8.9,5.6,3.9,0.426,0.569,1.08,32.71
PJ,2-Jun-22,1249,10.6,0.92,7.9,12.4,5.3,87.2,66.8,0.8,3.7,26.16,0,NA,9.8,17.8,6.1,9,5.9,4.2,0.424,0.963,0.479,32.78
PJ,3-Jun-22,1250,6.87,0.52,6.9,11.6,3,95.2,79.2,0.5,3,5.842,0,NA,8.7,17.1,3.7,8.2,6.2,4.5,0.445,1.081,0.284,32.86
PJ,4-Jun-22,1251,10.09,0.79,6.1,8.8,2.2,96.3,83.7,0.6,2.4,9.65,0,NA,8.4,14.1,2.7,8.3,6,4.7,0.453,0.95,0.185,32.91
PJ,5-Jun-22,1252,11.64,0.98,6,11.8,2.3,92,66.7,0.9,3,0,0,NA,8.3,18.7,3.2,8.8,6.3,4.8,0.451,0.925,0.462,32.97
PJ,6-Jun-22,1253,25.53,2.95,6,12,-0.1,74.9,44.5,1,3.9,0,0,NA,9.8,20.7,0.9,10.5,6.6,4.9,0.446,0.625,0.779,33.03
PJ,7-Jun-22,1254,21.36,2.59,8.3,15.4,-0.7,68.2,42.2,0.8,3.1,1.778,0,NA,11.6,22.8,-0.2,9.9,6.9,5.2,0.436,0.737,1.009,33.08
PJ,8-Jun-22,1255,22.27,2.64,9.1,14.9,1.5,66.9,39.6,1.1,4,10.41,0,NA,12.7,22.5,3.3,11.9,7.3,5.4,0.43,0.669,1.02,33.13
PJ,9-Jun-22,1256,8.67,0.88,5.1,10.4,0.7,87.8,55.1,0.9,4,0.762,0,NA,7.5,15.3,2.1,7.7,7.4,5.7,0.43,0.697,0.568,33.16
PJ,10-Jun-22,1257,20.7,2.47,8.5,16,1.7,79.9,38.4,0.8,3.8,0,0,NA,11.7,23.9,2.2,11.1,6.9,5.6,0.433,0.698,1.12,33.2
PJ,11-Jun-22,1258,23.61,2.92,8.3,14.2,2.4,70.2,41.4,1.1,3.5,1.016,0,NA,11.6,22.4,3.2,12.4,7.9,5.8,0.427,0.67,0.948,33.23
PJ,12-Jun-22,1259,17.3,2.12,6.3,14.9,-0.5,73.6,38.7,0.7,3.2,55.37,0,NA,9.5,24.7,0.7,10.3,8,6.2,0.42,0.654,1.036,33.26
PJ,13-Jun-22,1260,8.94,0.64,2.5,4.4,0.1,94.9,92,2.1,4.9,31.24,0,NA,4.2,6.7,1.5,6.7,7.4,6.2,0.449,0.772,0.067,33.29
PJ,14-Jun-22,1261,12.24,5.04,2.9,8.1,0,92.1,79.1,1.9,5.3,0,0,NA,4.8,12.7,1.3,2.4,5.6,5.8,0.471,0.852,0.225,33.31
PJ,15-Jun-22,1262,22.35,3.39,7.7,14.9,-0.7,76.5,50.7,0.9,2.8,16.76,0,NA,10.2,21.8,-0.8,6.8,4.6,4.9,0.469,0.856,0.832,33.32
PJ,16-Jun-22,1263,10.59,0.97,6.1,10.4,1.5,87.4,71.9,0.7,3.5,2.54,0,NA,8.3,17.5,2,6.9,5.8,5,0.472,0.909,0.355,33.33
PJ,17-Jun-22,1264,10.69,0.89,5.7,10,2,89.8,67.1,0.9,4.3,2.032,0,NA,7.7,15.2,2.4,6.7,5.5,5,0.473,0.821,0.403,33.34
PJ,18-Jun-22,1265,16.06,1.75,7,12.2,3,81.5,50.9,0.8,3.6,26.67,0,NA,10.2,19.1,3.6,9.2,6,5,0.468,0.721,0.696,33.35
PJ,19-Jun-22,1266,7.87,0.62,4.9,9.9,2.3,95.7,83.2,0.6,3.3,1.016,0,NA,6.9,16.1,2.8,7.7,6.4,5.3,0.477,1.012,0.204,33.35
PJ,20-Jun-22,1267,19.46,2.09,7.8,15.6,1.5,83.4,44.5,0.7,3.5,1.016,0,NA,10.8,22.3,1.8,9.4,6.5,5.4,0.474,0.789,0.984,33.34
PJ,21-Jun-22,1268,20.85,2.61,9.5,16.2,2.4,80.3,42.9,0.9,4.1,0.254,0,NA,12.1,23.9,3,11.7,7.2,5.6,0.468,0.788,1.049,33.33
PJ,22-Jun-22,1269,22.86,2.92,10.7,16.8,4.8,64.6,34.8,1.6,4.8,0,0,NA,13.4,23.2,6.7,12.7,8.2,6.1,0.464,0.666,1.248,33.32
PJ,23-Jun-22,1270,25.61,3.33,4.9,10.1,0.8,62.9,33,1.3,4.3,5.334,0,NA,8.9,18.6,2.1,10.7,8.3,6.5,0.46,0.407,0.826,33.3
PJ,24-Jun-22,1271,28.33,3.62,7,14,1.8,78.6,49.1,1.2,4.3,0,0,NA,10.4,21.8,3.2,11.9,8.3,6.6,0.456,0.785,0.814,33.27
PJ,25-Jun-22,1272,26.02,3.37,10.8,18.8,2.2,64.6,34.5,0.7,2.6,0,0,NA,13.8,28.2,2.5,13,8.8,6.8,0.448,0.75,1.424,33.25
PJ,26-Jun-22,1273,29.72,3.91,14.2,22.3,4.9,55.8,24.9,0.8,3.1,0,0,NA,17.3,29.2,5.2,14.9,9.5,7.1,0.442,0.672,2.027,33.22
PJ,27-Jun-22,1274,29.01,3.87,17.9,26.7,7.6,45.5,13.8,0.9,3.2,7.366,0,NA,20.4,33.3,7.9,16.4,10.4,7.6,0.435,0.483,3.017,33.18
PJ,28-Jun-22,1275,14.46,1.46,11.7,19.8,5.2,71.9,41.5,1.3,4.4,0.762,0,NA,13.2,25.3,5.6,13.7,11.1,8.2,0.433,0.956,1.348,33.14
PJ,29-Jun-22,1276,14.05,1.49,7.4,11.9,4.3,78.7,59.9,1.3,4.1,0.508,0,NA,9.6,18.4,4.8,10.9,10.1,8.4,0.433,0.836,0.56,33.1
PJ,30-Jun-22,1277,15.83,1.89,9.8,15.5,2.3,77.3,47.7,0.6,3.2,0,0,NA,12.4,23.8,2.3,11,9.5,8.1,0.428,0.838,0.919,33.05
PJ,1-Jul-22,1278,24.42,3.12,12.2,19.3,4.7,66.6,33.5,0.8,3.4,0.762,0,NA,15.2,27.6,4.6,14,9.8,8,0.422,0.749,1.487,33
PJ,2-Jul-22,1279,16.08,1.99,13.2,20.5,5.4,62.7,32.9,0.8,4.5,6.35,0,NA,15.4,29.7,5.6,13.2,10.4,8.3,0.415,0.792,1.615,32.95
PJ,3-Jul-22,1280,5.8,0.55,10.2,14.9,4.3,82.6,48.2,0.8,3,11.68,0,NA,11.2,20.4,4.5,11.3,10.3,8.5,0.412,0.815,0.876,32.9
PJ,4-Jul-22,1281,8.01,0.66,6.4,10.3,2.1,94.8,78.1,0.7,3.6,0.254,0,NA,7.9,14.4,2.3,9.3,9.6,8.4,0.419,0.975,0.273,32.84
PJ,5-Jul-22,1282,21.74,2.46,8.6,15.6,1.7,84.1,54.6,0.8,3,0.762,0,NA,11.4,21.2,2,11,9.1,8.2,0.419,0.966,0.803,32.78
PJ,6-Jul-22,1283,9.9,1.07,11,16.1,6.4,81.9,61.4,0.6,2.1,6.096,0,NA,13,19.6,7.5,11.6,9.6,8.2,0.412,1.122,0.705,32.71
PJ,7-Jul-22,1284,16.23,2.02,10.9,17.7,6.6,85.8,58.6,0.7,3.9,0.254,0,NA,13.2,24.3,6.8,13.3,10,8.3,0.404,1.185,0.837,32.64
PJ,8-Jul-22,1285,22.86,2.78,10.8,17.2,3.1,72.4,36.8,0.8,2.9,0,0,NA,13.4,24.7,4.1,13.5,10.5,8.6,0.398,0.722,1.24,32.56
PJ,9-Jul-22,1286,24.6,3.25,10.8,17.6,3.2,65.3,34.3,1.1,3.7,0,0,NA,13.1,24.1,3.3,14.3,10.9,8.8,0.385,0.691,1.324,32.48
PJ,10-Jul-22,1287,25.63,3.37,10.8,16.9,5.4,66.7,41.1,1.2,5.2,0,0,NA,13.1,23.5,5.5,14.7,11.3,9.1,0.367,0.79,1.132,32.4
PJ,11-Jul-22,1288,30.13,4.1,14.9,24.5,3.6,58.9,24.3,1,3.3,0,0,NA,16.4,30.4,3.1,16.1,11.7,9.3,0.351,0.745,2.321,32.31
PJ,12-Jul-22,1289,29.73,4.05,18.2,26.1,8.2,44.1,17.2,1.3,4.1,0,0,NA,19.2,31,7.2,17.9,12.6,9.6,0.335,0.58,2.792,32.22
PJ,13-Jul-22,1290,26.6,3.67,13.7,19.6,5.6,45,19.5,1.3,4.1,0,0,NA,15.6,25.8,4.2,16.5,13.2,10.1,0.321,0.444,1.833,32.12
PJ,14-Jul-22,1291,29.59,4.03,14.7,23.5,4.1,46,19.4,1,3.5,0,0,NA,16.1,28.9,2.9,16.1,12.8,10.3,0.307,0.561,2.331,32.02
PJ,15-Jul-22,1292,27.91,3.82,16.1,23.9,6.3,46.5,23.3,1.1,4,0,0,NA,17.4,30,5.4,17,13.1,10.4,0.295,0.693,2.281,31.92
PJ,16-Jul-22,1293,27.76,3.78,15.1,22.3,6.8,56.2,31.2,1.3,3.6,0,0,NA,16.9,28.8,6.1,17.7,13.4,10.7,0.285,0.837,1.846,31.81
PJ,17-Jul-22,1294,24.3,3.29,12.6,18.7,7.7,61.7,44,1.7,3.9,0,0,NA,14.7,24.8,7.9,16.7,13.6,10.9,0.275,0.947,1.205,31.7
PJ,18-Jul-22,1295,24.27,3.28,12.2,18.4,6.7,65.6,40.4,1.6,3.6,0,0,NA,14,24.3,5.7,16.2,13.4,11,0.267,0.854,1.26,31.58
PJ,19-Jul-22,1296,29.13,4,15.2,23,5.9,49.3,28.3,1.4,3.9,0,0,NA,16.8,28.5,4.7,16.5,13.3,11,0.259,0.795,2.014,31.46
PJ,20-Jul-22,1297,28.94,3.97,15.9,24,5.9,46.1,20,1,3.4,0,0,NA,17.8,30.1,6,17.1,13.6,11.1,0.249,0.598,2.392,31.34
PJ,21-Jul-22,1298,27.23,3.75,16.8,25,7.1,41.9,17.8,1,3.4,0,0,NA,18.5,30.6,7.1,17.1,13.8,11.2,0.24,0.563,2.6,31.21
PJ,22-Jul-22,1299,26.82,3.66,14.9,23.3,5.7,50.6,31.5,1,3.5,0,0,NA,16.7,29.9,4.7,17,13.9,11.4,0.231,0.9,1.957,31.08
PJ,23-Jul-22,1300,22.13,2.98,14.7,22.4,6.6,53.8,29.9,0.9,3,0,0,NA,16.5,28.4,5.8,16.6,13.9,11.5,0.223,0.807,1.892,30.95
PJ,24-Jul-22,1301,25.32,3.42,16.3,23.7,8.1,49.8,27.1,0.8,2.7,0,0,NA,17.9,30.2,6.9,17.3,13.9,11.5,0.215,0.794,2.136,30.81
PJ,25-Jul-22,1302,28.05,3.8,16.8,23.2,10.2,55,39,1,3.9,0,0,NA,18.4,29.1,9.6,18.4,14.3,11.6,0.206,1.108,1.733,30.67
PJ,26-Jul-22,1303,27.96,3.83,17.3,24.3,9.3,62.4,38.9,1.1,3.8,0,0,NA,18.7,30,8.3,18.5,14.6,11.8,0.196,1.18,1.853,30.52
PJ,27-Jul-22,1304,27.54,3.73,20.2,28.1,11.8,53.5,23.8,0.9,3.2,0,0,NA,21.3,32.7,10.8,19.4,15,12,0.186,0.905,2.898,30.38
PJ,28-Jul-22,1305,26.56,3.6,21.7,30.1,13.2,50.2,23.5,0.8,3.2,0,0,NA,22.4,34.4,12.2,20.7,15.5,12.3,0.174,1.002,3.262,30.22
PJ,29-Jul-22,1306,26.85,3.69,20.4,28.2,11.9,44.9,20.1,1.1,3.6,0,0,NA,20.8,32.1,9.6,20.1,15.9,12.6,0.161,0.768,3.053,30.07
PJ,30-Jul-22,1307,27.02,3.73,19.4,28.8,10.5,43,17.2,0.9,2.8,0,0,NA,19.8,32.1,8.3,19,15.8,12.8,0.148,0.679,3.269,29.91
PJ,31-Jul-22,1308,27.81,3.87,20.9,28.8,11,25.2,9,1.4,4.3,0,0,NA,21.3,32.6,9,18.6,15.6,12.9,0.136,0.355,3.589,29.74
PJ,1-Aug-22,1309,22.23,2.94,19.1,25.9,12,27.1,17.4,1.9,5.8,0,0,NA,19.9,29.9,9.7,18.6,15.5,12.9,0.123,0.583,2.768,29.59
PJ,2-Aug-22,1310,26.26,3.59,15.8,22.3,8,47.6,24.6,1.3,3.6,0,0,NA,17.4,28.3,6.8,18.1,15.4,12.9,0.114,0.661,2.026,29.42
PJ,3-Aug-22,1311,23.94,3.22,16.7,24.5,10.8,38,22.7,1.2,3.6,7.874,0,NA,18,30.9,9.1,17.7,15.2,12.8,0.104,0.699,2.38,29.25
PJ,4-Aug-22,1312,19.33,2.17,8.6,14.1,2.6,76.2,49.9,1.2,3.8,0,0,NA,10,19.9,3,14.1,14.8,12.8,0.102,0.802,0.805,29.08
PJ,5-Aug-22,1313,22.41,2.8,8.4,14,1.8,73.3,50.1,1.1,3.7,0,0,NA,10.9,21.6,1.9,11.3,13.2,12.3,0.104,0.803,0.8,28.91
PJ,6-Aug-22,1314,27.26,3.58,12.4,20,4.6,56,26.2,1.1,3.3,0,0,NA,15,26.6,5.3,13.6,12.8,11.8,0.094,0.614,1.73,28.73
PJ,7-Aug-22,1315,26.22,3.43,17.1,26.4,6.8,46.1,20.9,0.8,3,0,0,NA,19.1,32.1,6.6,15.7,13.2,11.7,0.085,0.721,2.729,28.55
PJ,8-Aug-22,1316,26.51,3.49,18.6,27.6,9.6,36.5,16.5,0.9,3.2,0.254,0,NA,19.3,32.2,7.8,16.7,13.9,11.8,0.075,0.608,3.077,28.36
PJ,9-Aug-22,1317,11.38,1.28,17,25.5,11.1,49.8,24.8,0.6,2.3,1.016,0,NA,16.9,28.3,9.4,14.9,14.1,12,0.068,0.811,2.459,28.17
PJ,10-Aug-22,1318,15.67,2.09,19.1,26.8,11.6,55.4,36.7,0.7,2.9,0,0,NA,19.8,31,10.9,17.3,13.9,12,0.064,1.292,2.228,27.99
PJ,11-Aug-22,1319,23.84,3.05,17.9,27.5,9.6,60.9,27.7,1,4.3,18.54,0,NA,18.6,32.2,7.9,17.6,14.4,12,0.059,1.016,2.652,27.79
PJ,12-Aug-22,1320,22.68,2.83,17.7,27.4,9.8,57.7,16.9,1.2,3.9,0,0,NA,18.4,31.1,8.6,17.2,14.4,12.1,0.059,0.618,3.039,27.6
PJ,13-Aug-22,1321,18.61,2.16,11.8,18.8,5,75.6,42.8,0.7,2.5,0,0,NA,12.7,23.9,4.3,13.8,13.1,11.8,0.146,0.93,1.243,27.4
PJ,14-Aug-22,1322,25.71,3.19,12.4,20.9,2.3,64.4,30.1,0.7,3.1,0,0,NA,13.9,26.6,1.5,13.7,13,11.9,0.12,0.743,1.725,27.2
PJ,15-Aug-22,1323,24.24,2.99,15.4,24.5,7.3,54.7,25.7,0.8,3.2,0,0,NA,16.5,29,6.5,15.8,13.4,11.8,0.1,0.79,2.284,26.99
PJ,16-Aug-22,1324,24.66,3.09,18.1,25.5,9.6,44.5,22.1,0.9,2.9,0,0,NA,19.1,30.3,8.6,16.7,14,11.9,0.084,0.723,2.548,26.79
PJ,17-Aug-22,1325,23.56,2.89,18.8,26.4,10.6,47.6,28.8,0.8,3.2,0,0,NA,19.2,30.4,9,17.4,14.5,12.1,0.07,0.99,2.448,26.58
PJ,18-Aug-22,1326,16.86,1.91,20.1,29.4,12.5,46.4,20.9,0.6,2.7,0,0,NA,19.6,31.9,11.5,18,14.8,12.3,0.061,0.858,3.247,26.37
PJ,19-Aug-22,1327,13.89,1.74,18.1,24.8,11.2,52.4,31.5,0.8,3,0.508,0,NA,18.3,27.7,10,18,15.1,12.5,0.054,0.987,2.146,26.15
PJ,20-Aug-22,1328,14.45,1.87,16.7,25.4,11.1,66.8,36.3,0.6,3.3,1.016,0,NA,17.3,29.4,9.8,17.1,14.9,12.5,0.05,1.175,2.062,25.94
PJ,21-Aug-22,1329,20.47,2.47,18.1,25.4,11,66.7,37.6,0.8,3.4,19.05,0,NA,18.4,28.6,10.1,18.4,15.1,12.5,0.048,1.216,2.018,25.72
PJ,22-Aug-22,1330,11.19,1.26,14.5,22.4,7.3,77.8,46,0.6,4.2,0.254,0,NA,14.4,26.3,5.7,14.7,14.4,12.4,0.068,1.243,1.459,25.5
PJ,23-Aug-22,1331,20.37,2.27,14.2,21.6,7.1,72.8,41,0.7,3.2,0.508,0,NA,14.2,25,5.3,15.5,13.4,12.2,0.12,1.057,1.521,25.27
PJ,24-Aug-22,1332,18.64,2.07,15,24.1,8.6,68.1,34,0.8,3,0.254,0,NA,14.5,26.8,6.8,15,13.8,12.3,0.1,1.017,1.974,25.04
PJ,25-Aug-22,1333,17.13,1.95,16,23.7,8.8,64.7,36.6,0.7,3,0,0,NA,16.1,26.7,6.7,14.9,13.7,12.3,0.086,1.071,1.855,24.82
PJ,26-Aug-22,1334,18.05,2.16,16.5,22.3,10.2,58.3,39.5,1.6,4.5,1.27,0,NA,16.9,26.3,9.4,16.3,14,12.3,0.072,1.061,1.625,24.59
PJ,27-Aug-22,1335,10.9,1.3,7.3,11.2,2.4,79.2,56.8,1.2,3.9,0,0,NA,7.4,17.2,0.7,12,13.8,12.3,0.064,0.757,0.576,24.36
PJ,28-Aug-22,1336,22.19,2.52,8.8,16.6,1.4,76.1,45.9,0.7,3,0,0,NA,10.3,21.6,0.2,11.4,12.5,12,0.059,0.869,1.024,24.12
PJ,29-Aug-22,1337,21.4,2.5,14.4,24.1,5.3,59.8,35.3,0.8,2.7,0,0,NA,15.4,27.9,4.7,13.8,12.4,11.6,0.054,1.061,1.945,23.89
PJ,30-Aug-22,1338,22.27,2.56,17.8,27.2,10,46.7,17.5,0.8,3,0,0,NA,17.5,29.5,8.9,15.8,13.1,11.6,0.049,0.633,2.984,23.65
PJ,31-Aug-22,1339,13.01,1.51,18.9,26.5,11.8,41.8,23.5,0.9,3.4,0,0,NA,18,28.3,9.6,15.4,13.5,11.8,0.046,0.814,2.65,23.41
PJ,1-Sep-22,1340,21.66,2.48,17.7,26.1,9.4,49.4,23.4,1,3.1,0,0,NA,17.7,28.6,7.3,16.3,13.8,11.9,0.044,0.789,2.583,23.17
PJ,2-Sep-22,1341,20.94,2.44,19.9,28.9,10.3,36.2,15.6,1.1,3.6,0,0,NA,18.6,30.7,7.5,15.7,13.9,12,0.043,0.62,3.354,22.93
PJ,3-Sep-22,1342,14.86,1.7,18.9,26.5,10.4,37.7,19.5,0.9,3.4,0,0,NA,18.2,27.8,9,16.1,14.1,12.1,0.042,0.676,2.791,22.69
PJ,4-Sep-22,1343,16.61,1.84,14.1,21.4,7.3,60.6,30,1,3.2,0,0,NA,13.7,25.7,4.5,14.5,13.9,12.1,0.042,0.765,1.785,22.44
PJ,5-Sep-22,1344,20.79,2.32,9.8,16.6,3.9,51.3,23.7,1.1,3.9,0,0,NA,11,22.7,3.5,12.5,13.5,12.1,0.041,0.447,1.439,22.2
PJ,6-Sep-22,1345,20.35,2.26,13.7,24,3.7,38.5,20,0.8,3.1,0,0,NA,15.2,30.6,3.3,12.3,12.5,11.8,0.041,0.595,2.38,21.95
PJ,7-Sep-22,1346,18.16,2.23,12.6,19.2,3.6,34.7,11.3,1.3,4.8,0,0,NA,13.3,24.7,3.3,12.1,12.5,11.6,0.04,0.252,1.978,21.71
PJ,8-Sep-22,1347,21.78,2.41,7.6,13.8,2.4,58.5,39.2,1,3.3,0,0,NA,10.1,21.9,2.7,10.1,11.9,11.4,0.04,0.619,0.96,21.46
PJ,9-Sep-22,1348,21.13,2.3,7.8,15.8,0.1,56.4,28.3,1,3.8,0,0,NA,10.1,23.5,0.5,9,11.2,11.1,0.04,0.509,1.29,21.21
PJ,10-Sep-22,1349,20.74,2.26,12.3,22.6,2.8,41.9,18.5,0.8,3.5,0,0,NA,14.3,30.1,2.2,10,10.8,10.8,0.04,0.507,2.234,20.96
PJ,11-Sep-22,1350,12.09,1.53,12.8,24,5.5,44,25.7,0.5,3,1.524,0,NA,14.3,31.2,5.3,10.4,10.9,10.6,0.039,0.767,2.217,20.71
PJ,12-Sep-22,1351,4.63,0.5,12.4,16.4,9.5,74.5,42.3,0.5,3.6,13.21,0,NA,13.1,19.7,9.1,11.5,11.1,10.5,0.04,0.789,1.076,20.46
PJ,13-Sep-22,1352,12.75,1.22,11,17.2,6.4,84,50.3,0.4,1.9,13.97,0,NA,13.1,24.9,7,12.2,11.2,10.5,0.104,0.984,0.972,20.21
PJ,14-Sep-22,1353,9.56,0.9,7.7,15.4,4.1,90,50.6,0.5,2.4,0.508,0,NA,9.3,22.9,4,8.8,9.9,9.7,0.158,0.886,0.865,19.95
PJ,15-Sep-22,1354,17.62,1.76,9.5,15.7,4.6,82.3,46.6,0.6,2.8,0,0,NA,11.8,22.3,4.3,10.8,10.2,10,0.134,0.833,0.955,19.7
PJ,16-Sep-22,1355,9.03,0.95,6.1,11.6,0.4,77.5,43,0.8,3.8,0,0,NA,7.6,17.5,1.4,8.5,10.5,10.1,0.121,0.586,0.777,19.45
PJ,17-Sep-22,1356,14.27,1.52,4.1,10,-1.8,71.8,37.3,1.1,3.9,0,0,NA,6.5,17.3,-0.9,6.3,9.5,9.9,0.111,0.457,0.768,19.2
PJ,18-Sep-22,1357,15.09,1.64,6.8,15.4,2.1,67.4,45.8,0.9,3.8,0,0,NA,9.1,23.1,2.5,7.6,9,9.5,0.101,0.802,0.949,18.94
PJ,19-Sep-22,1358,13.53,1.41,6,12.1,0.7,65.2,33.8,0.8,3,0,0,NA,7.7,19.7,0.9,5.9,8.9,9.3,0.091,0.478,0.936,18.69
PJ,20-Sep-22,1359,18.8,1.87,5.6,12.5,-0.9,64.2,34.5,1.1,3.6,0,0,NA,7.2,19.3,-1.6,6,8.5,9.1,0.083,0.501,0.951,18.44
PJ,21-Sep-22,1360,18.43,1.84,8.7,18.8,0.2,48.9,19.5,0.7,2.4,0,0,NA,10.4,25.4,-0.5,6.5,8.4,8.9,0.075,0.423,1.746,18.18
