Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
PB,4-Feb-20,400,1.62,1.43,-10.6,-5.7,-15.5,85.3,69.3,1.3,5.5,6,1.328,-0.7,-11.9,-5.9,-20.4,-0.1,0.8,1.5,NA,0.277,0.123,8.57
PB,5-Feb-20,401,1.25,1.15,-4.1,-2.4,-6.3,93.3,91.5,1.4,5.3,14.6,1.47,-0.7,-4.5,-2.8,-6.9,0,0.9,1.5,NA,0.468,0.043,8.73
PB,6-Feb-20,402,2.31,2.19,-4.1,-2,-6,93.3,91.9,0.8,3.5,13.1,1.57,-0.8,-4.7,-1.6,-7,0,0.9,1.5,NA,0.483,0.043,8.9
PB,7-Feb-20,403,2.01,1.91,-6.3,-4.6,-8.1,91.6,90.1,1,4.2,7.5,1.604,-0.8,-6.9,-4.5,-11.4,0,0.9,1.5,NA,0.391,0.043,9.08
PB,8-Feb-20,404,3.18,3.03,-7.9,-5.7,-10.1,90.3,88.6,1.3,3.3,4,1.617,-0.8,-8.3,-6,-10.9,0,0.9,1.5,NA,0.353,0.045,9.25
PB,9-Feb-20,405,2.01,1.91,-7.4,-4.4,-12.7,90.5,86.2,1.1,4.2,0,1.57,-0.7,-8.2,-4.6,-17.1,0,0.9,1.5,NA,0.379,0.061,9.43
PB,10-Feb-20,406,5.06,4.81,-6.3,-4.5,-7.9,91.3,89,1,4.1,0,1.523,-0.7,-6.9,-2.9,-11.2,0,0.9,1.5,NA,0.39,0.048,9.61
PB,11-Feb-20,407,5.42,4.93,-4.7,-2,-6.4,89.3,79,2.1,6.8,0,1.479,-0.7,-5.4,1.1,-10,0,0.9,1.5,NA,0.416,0.111,9.8
PB,12-Feb-20,408,8.6,8.19,-5.2,0.6,-7.8,81,53.9,1,3.2,0,1.456,-0.6,-7.7,0.3,-12.1,0,0.8,1.5,NA,0.344,0.294,9.99
PB,13-Feb-20,409,2.73,2.26,-6,-3.4,-8.3,87.2,66.8,1.6,6,0,1.44,-0.6,-7.4,-2.5,-11.4,0,0.8,1.5,NA,0.318,0.158,10.18
PB,14-Feb-20,410,5.79,4.93,-6.7,-3.7,-8.3,81.4,68.2,2.2,5.3,0,1.421,-0.6,-7.5,-0.5,-9.9,0,0.8,1.5,NA,0.317,0.148,10.37
PB,15-Feb-20,411,2.89,2.48,-5.8,-3.4,-8.1,88.1,77.8,1.6,5,6.6,1.473,-0.6,-6.3,-2.1,-9.7,0,0.8,1.5,NA,0.369,0.105,10.57
PB,16-Feb-20,412,4.32,4.1,-7.6,-4.6,-8.9,88.2,79.2,1.7,5,6.6,1.528,-0.6,-8.2,-1.4,-11,0,0.8,1.5,NA,0.343,0.09,10.77
PB,17-Feb-20,413,6.2,5.89,-9,-4.4,-10.4,85.6,66.7,0.8,4.9,3.1,1.511,-0.6,-9.5,-0.5,-12.9,0,0.8,1.4,NA,0.293,0.146,10.98
PB,18-Feb-20,414,7.97,7.57,-10,-5.3,-14,79.3,57,0.9,3.2,0,1.472,-0.6,-12.2,-1,-18.7,-0.1,0.8,1.4,NA,0.235,0.177,11.19
PB,19-Feb-20,415,9.93,9.45,-8.4,1.9,-14,74.5,44.6,0.9,3.5,0,1.445,-0.6,-11.6,0.1,-18.8,-0.1,0.8,1.4,NA,0.312,0.388,11.4
PB,20-Feb-20,416,10.69,9.55,-7.1,0.4,-10.9,71.7,52.3,1.4,3.4,0,1.41,-0.6,-10.3,-0.1,-16.3,-0.1,0.8,1.4,NA,0.328,0.299,11.61
PB,21-Feb-20,417,9.43,8.26,-4.4,2.2,-10.2,65.5,38.4,0.9,3.3,0,1.391,-0.5,-7.4,2,-15.8,0,0.8,1.4,NA,0.275,0.441,11.83
PB,22-Feb-20,418,4.74,4.21,-5.9,-3.2,-9.8,75.5,47.8,1.2,6.1,2.7,1.405,-0.6,-7.3,-0.4,-14.4,0,0.8,1.4,NA,0.231,0.252,12.05
PB,23-Feb-20,419,4.47,3.91,-6,-3.3,-8.1,88.5,74.6,1.9,5,3.7,1.435,-0.6,-6.6,-1.7,-9.7,0,0.8,1.4,NA,0.357,0.122,12.27
PB,24-Feb-20,420,4.39,4.17,-7.5,-5.7,-10.8,90.3,87.9,1.5,4.4,26.6,1.628,-0.6,-8.2,-4.7,-15.1,0,0.8,1.4,NA,0.352,0.048,12.5
PB,25-Feb-20,421,5.35,5.08,-7,-2.1,-12.7,90.4,86.2,0.7,2.4,0,1.602,-0.6,-8,0.4,-16.6,0,0.8,1.4,NA,0.451,0.072,12.72
PB,26-Feb-20,422,10.5,10.06,-3.4,1.3,-6.4,81.3,55.3,1.4,5.6,0,1.553,-0.6,-4.7,1.2,-10.8,0,0.8,1.4,NA,0.371,0.3,12.95
PB,27-Feb-20,423,7.41,6.34,-1.7,2.9,-6.2,79.7,61.1,1.6,5.2,0,1.515,-0.5,-3.1,4.2,-10.7,0,0.8,1.4,NA,0.461,0.294,12.95
PB,28-Feb-20,424,7.43,6.4,-2.1,4.6,-6.3,79.6,53,1.7,6.6,0,1.489,-0.5,-4.9,4.3,-11.3,0,0.8,1.4,NA,0.45,0.399,13.19
PB,29-Feb-20,425,5.57,4.6,-6.8,-4.2,-8.7,83.8,65.5,1.8,5.3,10.6,1.576,-0.5,-7.6,-0.7,-10.9,0,0.8,1.4,NA,0.294,0.155,13.42
PB,1-Mar-20,426,9.03,8.59,-7.8,-3.5,-11.5,82.7,60.3,1.7,5.3,0,1.542,-0.5,-8.9,-0.5,-17.4,0,0.8,1.4,NA,0.284,0.187,13.66
PB,2-Mar-20,427,8.63,7.61,-3.7,-0.3,-6.1,83.5,65.7,2.7,7.9,0,1.485,-0.5,-4.2,2.5,-8.2,0,0.8,1.4,NA,0.393,0.205,13.9
PB,3-Mar-20,428,9.34,8.24,-1.8,4.2,-5.1,61.8,30.8,3.4,8.9,0,1.452,-0.4,-4.2,4.1,-10.2,0,0.8,1.4,NA,0.254,0.571,14.14
PB,4-Mar-20,429,8.88,7.57,-6.6,-2.8,-11.4,62.7,45,2.5,9,0,1.439,-0.4,-8.8,-1.1,-16.7,0,0.8,1.4,NA,0.223,0.273,14.38
PB,5-Mar-20,430,9.86,8.49,-3,3.3,-7.8,59.6,41.4,2.5,6.5,0,1.42,-0.4,-5.9,1.9,-11.3,0,0.8,1.4,NA,0.321,0.454,14.63
PB,6-Mar-20,431,4.98,4.15,-3.5,0.3,-7,84.3,58.9,0.7,2.6,0,1.411,-0.4,-4.7,2.1,-11.6,0,0.8,1.4,NA,0.367,0.256,14.87
PB,7-Mar-20,432,7.85,7.46,-6.1,-2.3,-11.5,87.5,62.3,1.1,3.4,10.2,1.49,-0.4,-7,1.3,-15.9,0,0.8,1.4,NA,0.322,0.195,15.12
PB,8-Mar-20,433,8.71,8.04,-9.2,-3.6,-13,80,43,1.2,3.8,0,1.46,-0.4,-11.2,-0.3,-18.6,0,0.8,1.4,NA,0.201,0.266,15.37
PB,9-Mar-20,434,13.85,13.14,-9.1,-0.7,-15.5,60,22.8,0.9,3.3,0,1.445,-0.4,-13.3,0.3,-21.1,0,0.8,1.4,NA,0.132,0.447,15.62
PB,10-Mar-20,435,3.56,3.28,-6.1,-3.3,-10.9,76.3,42.3,1.6,4.7,2.2,1.446,-0.4,-7.1,-3.9,-16,0,0.8,1.3,NA,0.202,0.276,15.88
PB,11-Mar-20,436,7.92,6.97,-6.2,-2.8,-12,86.1,73.6,1.4,6.2,13.4,1.543,-0.4,-7.2,2.1,-18.2,0,0.8,1.4,NA,0.367,0.132,16.13
PB,12-Mar-20,437,7.58,7.2,-8.7,-4.4,-12,88.1,83.6,0.9,3.7,3.8,1.537,-0.4,-10.3,-0.2,-18.2,0,0.8,1.4,NA,0.368,0.072,16.39
PB,13-Mar-20,438,6.16,5.64,-11.2,-9.3,-14.7,86.5,83.9,2,4.4,49.8,2.033,-0.4,-11.7,-8.7,-15.5,0,0.8,1.3,NA,0.253,0.049,16.64
PB,14-Mar-20,439,10.87,10.07,-16.1,-11.4,-18.9,81.6,78.9,2.4,5.1,1.2,1.842,-0.4,-16.8,-8.9,-21.2,0,0.8,1.3,NA,0.201,0.054,16.9
PB,15-Mar-20,440,16.72,15.77,-13.3,-7.4,-19.2,72.2,60.3,4.1,6.7,0,1.57,-0.4,-14.6,-6.4,-22.1,0,0.8,1.3,NA,0.212,0.14,17.16
PB,16-Mar-20,441,16.15,15.29,-3.7,6.9,-11.4,51.4,25.8,2.1,5.8,0,1.513,-0.4,-6.3,5.7,-14.8,0,0.8,1.3,NA,0.257,0.739,17.42
PB,17-Mar-20,442,13.7,12.35,-1.8,3.8,-5.4,53.3,37.8,1.7,3.9,0,1.485,-0.4,-4.8,5.5,-10.3,0,0.8,1.3,NA,0.304,0.5,17.68
PB,18-Mar-20,443,16.17,14.65,-2.8,2.6,-6.7,51.1,25,1.9,3.8,0,1.456,-0.4,-5.3,3.9,-12.3,0,0.8,1.3,NA,0.185,0.555,17.94
PB,19-Mar-20,444,15.81,14.01,-1.7,7.2,-9.4,46.8,21.5,1.1,3.2,0,1.439,-0.4,-5.1,6.3,-14.7,0,0.8,1.3,NA,0.218,0.796,18.2
PB,20-Mar-20,445,16.42,14.36,-0.6,5.8,-5.3,46.2,28.4,1.2,3.9,0,1.416,-0.4,-4.1,6,-11.5,0,0.8,1.3,NA,0.262,0.661,18.47
PB,21-Mar-20,446,16.61,14.33,-2.4,3,-7.1,53.8,29.8,1.2,4.5,0,1.399,-0.4,-5.7,4.4,-13,0,0.8,1.3,NA,0.226,0.532,18.73
PB,22-Mar-20,447,10.53,8.15,-2,5.7,-8.1,49.4,23.5,1.3,3.9,0,1.386,-0.4,-5.8,5.4,-13.3,0,0.7,1.3,NA,0.215,0.7,18.99
PB,23-Mar-20,448,11.12,9.65,-4.5,1,-8.5,67.2,34.4,1.1,3.9,0,1.39,-0.4,-7.3,4,-13.3,0,0.7,1.3,NA,0.226,0.431,19.25
PB,24-Mar-20,449,8,6.81,-6.5,-0.9,-9.6,74.8,45,0.9,3.2,3,1.41,-0.4,-8.3,2.7,-14.2,0,0.7,1.3,NA,0.258,0.315,19.52
PB,25-Mar-20,450,18.05,16.52,-7.5,-2.1,-11.5,67.3,36.8,1.6,4.3,2.6,1.415,-0.4,-9.4,-0.7,-16.1,0,0.7,1.3,NA,0.192,0.33,19.79
PB,26-Mar-20,451,7.12,5.87,-6.1,-2.2,-11.1,78,62.1,1.6,4.3,0,1.402,-0.4,-7.5,0.3,-16,0,0.7,1.3,NA,0.322,0.197,20.05
PB,27-Mar-20,452,7.22,5.82,-3.5,-0.2,-6.2,80.8,64.6,1.9,5.1,2.9,1.413,-0.4,-4,0.5,-6.8,0,0.7,1.3,NA,0.389,0.213,20.31
PB,28-Mar-20,453,8.14,6.64,-1,4.2,-4,81.4,51.3,1.8,5.2,4.2,1.422,-0.4,-2.1,5.5,-7.5,0,0.7,1.3,NA,0.424,0.403,20.57
PB,29-Mar-20,454,11.54,10.14,-1.1,3.8,-4.1,73.6,45.1,2,5,0,1.374,-0.4,-2.1,5.8,-6.8,0,0.7,1.3,NA,0.36,0.438,20.83
PB,30-Mar-20,455,9.35,8.54,-4.6,-1.1,-8.3,73.7,46.2,2.4,6.2,6.7,1.424,-0.4,-6,2.3,-12,0,0.7,1.3,NA,0.26,0.303,21.1
PB,31-Mar-20,456,11.3,10.08,-7,-0.7,-10.9,77.3,43.1,1.2,3.8,0,1.404,-0.4,-8.6,4.8,-14.1,0,0.7,1.3,NA,0.249,0.329,21.36
PB,1-Apr-20,457,17.78,16.14,-11.4,-6.2,-15.8,76.1,50.5,2.1,4.7,0,1.403,-0.4,-11.8,-1.6,-20.5,0,0.7,1.2,NA,0.193,0.189,21.62
PB,2-Apr-20,458,16.14,14.17,-9.5,-1.9,-17.2,70,32.7,1.3,5.1,1.4,1.417,-0.4,-10.9,1.4,-22.4,0,0.7,1.2,NA,0.173,0.356,21.88
PB,3-Apr-20,459,9.19,8.25,-9,-3.7,-14.3,81.5,60,1.6,5.3,3.5,1.437,-0.4,-9.9,0.9,-19.8,0,0.7,1.2,NA,0.28,0.187,22.13
PB,4-Apr-20,460,10.07,8.5,-8.9,-3.9,-14.2,70.9,46.5,0.7,2.7,0,1.411,-0.4,-10.5,-2.1,-17.9,0,0.7,1.2,NA,0.213,0.245,22.39
PB,5-Apr-20,461,8.83,7.18,-5.7,-2,-10.3,76.3,52.9,0.9,2.9,6,1.446,-0.4,-6.6,1.1,-14.7,0,0.7,1.2,NA,0.28,0.249,22.65
PB,6-Apr-20,462,17.89,16.5,-2.8,4,-10,64.4,38.3,1.6,5,0,1.396,-0.4,-4.7,4.9,-15,0,0.7,1.3,NA,0.311,0.501,22.9
PB,7-Apr-20,463,19.05,16.08,-0.7,5,-4.7,55.3,31.2,1.5,5.2,0,1.346,-0.4,-2.8,5.5,-8.8,0,0.7,1.3,NA,0.272,0.6,23.16
PB,8-Apr-20,464,19.07,15.42,0,6.7,-7.6,35.9,16.8,1.2,3.6,0,1.335,-0.4,-2.6,7.5,-12.1,0,0.7,1.3,NA,0.165,0.817,23.41
PB,9-Apr-20,465,20.31,15.75,5.5,12.5,-2,35.2,16.2,1.2,4.2,0,1.28,-0.4,1.4,9.8,-6.5,0,0.7,1.3,NA,0.235,1.216,23.66
PB,10-Apr-20,466,16.34,11.78,2.6,7.5,-3,64.9,44.1,1.3,4,14.6,1.36,-0.3,1,8.5,-3.3,0.1,0.7,1.3,NA,0.458,0.581,23.91
PB,11-Apr-20,467,14.12,13.34,-6.1,-1.3,-11.2,74.2,40.4,1.2,4.3,5.5,1.35,-0.3,-7.7,3.8,-17.6,0,0.7,1.2,NA,0.224,0.33,24.16
PB,12-Apr-20,468,21.16,18.51,-7.1,0,-13.2,50.5,24.6,1.1,4.3,0,1.317,-0.2,-10.1,3.4,-19.3,0,0.7,1.2,NA,0.15,0.46,24.4
PB,13-Apr-20,469,19.53,16.11,-3,4,-10.5,39.3,22.5,1,5.3,0,1.298,-0.2,-5.9,5,-16.5,0,0.7,1.2,NA,0.183,0.63,24.64
PB,14-Apr-20,470,5.21,4.19,-0.7,2.8,-3.6,87.1,41.2,1.3,4.4,8,1.337,-0.1,-1.2,3,-4.1,0.1,0.7,1.2,NA,0.308,0.44,24.89
PB,15-Apr-20,471,18.77,16.68,-1,4.1,-6.7,69.3,33.3,1.2,4.9,0,1.307,-0.1,-1.8,6.4,-10.6,0,0.7,1.2,NA,0.274,0.549,25.12
PB,16-Apr-20,472,21.89,17.06,1,8.2,-7.1,40.6,17.5,1,3.4,0,1.287,-0.1,-2.2,8.4,-11.8,0.1,0.7,1.3,NA,0.191,0.9,25.36
PB,17-Apr-20,473,13.59,9.26,1.5,7.1,-2.1,62.6,37.8,1.1,4.3,0,1.259,-0.1,-0.7,6.8,-6.5,0,0.7,1.2,NA,0.382,0.629,25.6
PB,18-Apr-20,474,16.39,11.83,1.3,6.6,-1,80.5,53.2,1,3.2,0,1.235,0,0.5,7.9,-3.3,0.1,0.7,1.2,NA,0.519,0.457,25.84
PB,19-Apr-20,475,14.27,9.52,3.1,8.5,0.3,71.1,41.6,1,3.5,0,1.202,0,1.7,8.7,-2.7,0.1,0.7,1.3,NA,0.463,0.65,26.06
PB,20-Apr-20,476,21.7,14.56,5.8,13.8,-1,55.8,22.4,1,3.6,0,1.163,0,2.3,10.3,-4.3,0.1,0.7,1.3,NA,0.352,1.219,26.29
PB,21-Apr-20,477,14.82,10.24,2.2,9.9,-1.6,68.2,38.5,1.7,4.5,0,1.137,0,0.5,8.5,-3.4,0.1,0.7,1.2,NA,0.47,0.751,26.52
PB,22-Apr-20,478,10.88,6.8,0.5,4.9,-2.3,84.1,59.4,0.9,3.6,4.3,1.175,0,-0.2,5.2,-3.7,0,0.7,1.2,NA,0.515,0.352,26.74
PB,23-Apr-20,479,10.72,8.74,0.1,4.5,-2.2,86.6,59.6,1.1,5.6,0,1.145,0,-0.7,5.2,-5.3,0,0.7,1.2,NA,0.5,0.339,26.96
PB,24-Apr-20,480,16.69,11.05,2.5,9.9,-3.8,63.1,20.5,0.9,3.5,0,1.128,0,0.3,8.3,-6.1,0.1,0.7,1.2,NA,0.249,0.966,27.18
PB,25-Apr-20,481,9.87,6.54,0.8,5.9,-2.5,74.7,58.8,2.5,6.5,2,1.118,0,-0.6,5.2,-4.8,0.1,0.7,1.2,NA,0.547,0.383,27.41
PB,26-Apr-20,482,17.04,10.42,1.2,6.8,-4.6,59.4,33.3,1.6,5.5,0,1.104,0,-0.3,7,-7.3,0.1,0.7,1.2,NA,0.328,0.657,27.61
PB,27-Apr-20,483,17.67,11.92,1.1,6.3,-3,62.4,40.2,2.3,6.4,1,1.096,0,-0.5,6.6,-6.3,0.1,0.7,1.2,NA,0.385,0.573,27.82
PB,28-Apr-20,484,15.52,9.55,1.7,10.4,-5,63.2,27.1,1.1,3.6,1,1.07,0,-0.4,8.3,-8,0.1,0.7,1.2,NA,0.342,0.92,28.03
PB,29-Apr-20,485,14.36,8.56,6,12.9,1.8,57.7,31.2,1.5,5.3,0,1.046,0,3,8.6,-0.4,0.1,0.7,1.2,NA,0.463,1.021,28.24
PB,30-Apr-20,486,21.86,14.02,2.7,6.3,-2.9,64.3,39.5,1.4,5,0,1,0,1.2,6.9,-5.1,0.1,0.8,1.2,NA,0.378,0.579,28.44
PB,1-May-20,487,17.69,10.55,3.2,10.9,-2.1,53.5,32.7,1.4,4.3,0,0.975,0,0.5,9.3,-4.7,0.1,0.8,1.1,NA,0.425,0.875,28.64
PB,2-May-20,488,14.47,8.92,3.2,10.2,-2,61.8,38.1,2,5.7,13.7,1.067,0,0.7,7.3,-4,0.1,0.8,1.1,NA,0.473,0.768,28.82
PB,3-May-20,489,16.98,14.49,-2.2,2.9,-5.4,80.1,55.9,1.8,4.9,3.2,0.987,0,-2.8,6,-8.4,0,0.8,1.1,NA,0.42,0.331,29.01
PB,4-May-20,490,23.07,15.7,1,9.2,-7.4,56.5,23.3,1,3.7,1,0.964,0,-1.3,7.9,-10.9,0.1,0.7,1.1,NA,0.27,0.889,29.19
PB,5-May-20,491,14.91,9.16,4.9,11.1,-0.1,50,33.2,1.5,4,0,0.938,0,1.8,8.6,-3.6,0.1,0.7,1.1,NA,0.439,0.883,29.37
PB,6-May-20,492,6.7,6.36,-0.1,4.6,-2.3,87.1,56.8,1.7,6.5,32.6,1.216,0,-0.8,2,-3.1,0,0.7,1.1,NA,0.48,0.365,29.55
PB,7-May-20,493,19.46,15.36,1.1,7,-2.6,80.4,50.7,1.2,4.1,0,1.041,0,0.3,9,-4.8,0.1,0.7,1.1,NA,0.506,0.492,29.72
PB,8-May-20,494,24.95,16.89,5.9,14.6,-2,65.8,34.7,1.1,4.1,0,0.957,0,2.8,12,-5.9,0.1,0.7,1.1,NA,0.578,1.088,29.89
PB,9-May-20,495,25.52,15.52,8.7,15.8,3,53.9,30.2,1,3.7,0,0.898,0,4.4,11.8,-1.4,0.1,0.8,1.1,NA,0.541,1.25,30.06
PB,10-May-20,496,22.3,12.81,8.5,16.4,4.4,48.8,28,1,3.4,0,0.844,0,4.6,12.4,0.3,0.1,0.8,1,NA,0.523,1.345,30.22
PB,11-May-20,497,22.6,12.87,6.9,13.5,2.4,57.3,37,0.9,2.9,0,0.789,0,4,11.6,-0.2,0.1,0.8,0.9,NA,0.572,0.974,30.38
PB,12-May-20,498,10.44,5.79,3.7,8,0.7,76.6,57.8,0.9,3.2,0,0.758,0,2.1,7.3,0.1,0.1,0.7,0.9,NA,0.619,0.452,30.54
PB,13-May-20,499,14.52,8.43,3.8,11.3,1.1,80.3,38.4,1.2,4.3,3,0.724,0,2.2,10.2,-1.3,0.1,0.7,0.9,NA,0.513,0.823,30.69
PB,14-May-20,500,14.77,8.29,3.3,10.4,-0.3,84.4,44.6,0.7,3.4,0,0.692,0,1.9,9.7,-1.3,0.1,0.7,0.9,NA,0.564,0.701,30.84
PB,15-May-20,501,11.88,6.86,3.9,9.9,-0.4,81.1,52.4,0.7,2.7,0,0.666,0,2.1,9.9,-2.3,0.1,0.7,0.9,NA,0.638,0.58,30.98
PB,16-May-20,502,9.02,4.97,3.7,8.1,1.4,84.3,58.9,2.1,4.3,2,0.646,0,1.7,5.8,-0.8,0.1,0.7,0.9,NA,0.636,0.444,31.13
PB,17-May-20,503,8.23,4.18,3.3,11.4,0.8,92.5,56.7,1.1,4.2,24,0.62,0,1.9,10.5,0,0.1,0.7,0.9,NA,0.766,0.585,31.26
PB,18-May-20,504,15.87,8.13,4.3,11.2,-0.5,83.5,45.2,0.7,2.9,3,0.578,0,2.7,11.9,-1.4,0.1,0.7,0.8,NA,0.601,0.729,31.4
PB,19-May-20,505,27.31,15.26,6.7,13.3,2.3,72.5,33.3,1.3,3.7,1,0.519,0.1,4,11.3,-0.5,0.1,0.7,0.8,NA,0.509,1.02,31.52
PB,20-May-20,506,17.18,8.81,5.9,10.8,1.4,76.2,57.3,1.7,4.4,0,0.478,0.1,3.2,8.8,0.1,0.1,0.6,0.8,NA,0.744,0.554,31.65
PB,21-May-20,507,12.96,7.91,0.3,5,-1.7,87.6,61.7,1.8,4.9,13,0.532,0.1,0.1,6.7,-1.9,0.1,0.6,0.8,NA,0.539,0.335,31.77
PB,22-May-20,508,5.22,4.58,-0.5,0.8,-1.7,95.8,95.1,1.7,4.5,48,0.817,0,-0.9,0.9,-2.1,0.1,0.6,0.9,NA,0.617,0.032,31.89
PB,23-May-20,509,13.88,10.54,2.8,10.1,-0.8,88.9,60,0.9,3.1,4,0.637,0.1,1.8,10.3,-1.4,0.1,0.7,1,NA,0.743,0.495,32
PB,24-May-20,510,15.76,9.75,6,12.6,0.7,74,40.3,0.9,3.2,0,0.552,0,2.9,10.3,-2.4,0.1,0.6,1,NA,0.588,0.871,32.11
PB,25-May-20,511,7.37,4.5,4.8,7,3.3,91.1,81,1,4.5,15,0.513,0.1,2.6,6.7,1.3,0.1,0.6,0.9,NA,0.813,0.191,32.22
PB,26-May-20,512,18.79,10.6,4.8,9.8,0.9,77.1,43.6,1.4,5.4,1,0.453,0.1,2.8,9.3,-0.3,0.1,0.7,0.9,NA,0.528,0.683,32.32
PB,27-May-20,513,28.62,15.5,6.2,13.4,0.1,58.7,30.2,1.1,4,0,0.383,0.1,3.4,10.4,-2.4,0.1,0.6,0.8,NA,0.464,1.072,32.42
PB,28-May-20,514,20.28,9.88,10.8,17.3,4.8,45.4,25.6,1.1,3.4,0,0.332,0.1,5.7,12,0.8,0.1,0.6,0.8,NA,0.504,1.465,32.52
PB,29-May-20,515,22.58,11.09,14.1,22.1,7.4,47.2,25.4,0.9,3.8,0,0.251,0.1,7.7,15.2,2.7,0.1,0.7,0.9,NA,0.677,1.988,32.6
PB,30-May-20,516,11.24,5.24,11.9,18.2,5.9,69.9,47.1,1.5,4.3,7,0.171,0.1,6.3,13.1,3.2,0.1,0.7,0.9,NA,0.984,1.105,32.69
PB,31-May-20,517,6.58,2.87,2.8,6.7,-0.7,91.8,70.9,1.3,4.7,4.254,0.145,0.2,1.4,5.9,-2.3,0.2,0.7,1,NA,0.695,0.285,32.77
PB,1-Jun-20,518,21.91,8.79,4.4,10.2,-0.4,68.2,33.9,1.2,3.8,0,0.081,NA,2.7,9,-2.1,1.3,0.8,1,NA,0.422,0.823,32.85
PB,2-Jun-20,519,16.51,4.82,4.4,12.6,-0.6,69.7,39.6,1.6,6.2,4.572,0.036,NA,2.1,9.9,-2.6,4.3,1.3,1.2,NA,0.576,0.879,32.91
PB,3-Jun-20,520,24.64,5.97,4.6,11.8,-1.7,65.7,28.8,1.1,3.9,0,0,NA,3.3,12.7,-3.7,9.1,2.4,1.6,NA,0.399,0.986,32.98
PB,4-Jun-20,521,18.92,3.68,4.1,10.5,-0.6,68,36.6,1.3,4.3,0,0,NA,3.7,14.8,-2.4,8.5,4.2,2.3,NA,0.465,0.805,33.05
PB,5-Jun-20,522,15.39,2.52,6.3,11.6,1.1,66.2,40.2,1.5,4.4,4.572,0,NA,5.6,14.4,-0.4,7.5,4.7,2.8,NA,0.547,0.814,33.1
PB,6-Jun-20,523,19.44,4.69,2.8,10.4,-1,82.1,33.3,1.1,4.1,12.192,0,NA,3.6,19.6,-3.7,8.1,5,3.2,NA,0.419,0.839,33.16
PB,7-Jun-20,524,17.22,2.43,2.4,7.4,0.4,87.5,58.7,1.4,5,1.524,0,NA,4.3,16.7,-0.1,8.6,5.3,3.3,NA,0.605,0.426,33.21
PB,8-Jun-20,525,22.52,3.24,2.5,8.1,-1.1,71.2,40.3,1.7,5.6,0.762,0,NA,5.3,20.2,-2.2,9.2,5.8,3.6,NA,0.434,0.643,33.25
PB,9-Jun-20,526,6.59,0.82,1.2,3.9,-2.4,90,63.7,1.2,4,4.826,0,NA,1.7,6.6,-3.3,3.1,5,4,NA,0.514,0.293,33.29
PB,10-Jun-20,527,15.51,2.08,7.4,15.2,3,81.3,43,1.3,4.1,0.254,0,NA,9,24.9,2.1,9.8,5.4,3.9,NA,0.741,0.982,33.33
PB,11-Jun-20,528,9.98,1.24,8.3,12.5,5.1,89.9,65.2,1.5,4.6,7.874,0,NA,8.7,18.8,2.7,9.1,6.3,4.2,NA,0.945,0.504,33.36
PB,12-Jun-20,529,16.01,2.02,8.4,16.1,3.5,85.6,57.1,1.7,5.4,7.112,0,NA,10,26.6,3,11.7,7.3,4.5,NA,1.045,0.785,33.4
PB,13-Jun-20,530,4.17,0.93,1.6,4.7,-0.1,92.6,79,1.5,4.3,10.668,0,NA,1.4,5.2,-0.4,3.3,6.5,4.9,NA,0.676,0.18,33.42
PB,14-Jun-20,531,7.84,3.42,0.6,2,-0.7,94.1,87.3,1.3,4.6,12.954,0,NA,0.2,2.9,-1.7,1.6,4.3,4.6,NA,0.617,0.09,33.44
PB,15-Jun-20,532,12.29,1.86,2.8,8.1,-1.3,88.1,62.9,0.9,3.5,0.254,0,NA,3.9,16.9,-2.5,6.2,4.1,4,NA,0.679,0.4,33.45
PB,16-Jun-20,533,18.12,2.55,5.4,11.6,0.9,81.6,47.8,1.2,3.5,1.016,0,NA,7.4,21.9,0.6,10.2,5.5,4,NA,0.654,0.714,33.47
PB,17-Jun-20,534,22.34,3.08,8.1,13.2,2.8,74.6,48,1,4,0,0,NA,9.8,24.4,0.7,11.5,6.9,4.4,NA,0.727,0.788,33.48
PB,18-Jun-20,535,26.59,3.8,11.1,17.9,4.1,59.9,28.6,0.9,3.6,0.254,0,NA,12.7,27.2,1.7,13.4,7.9,4.9,NA,0.588,1.468,33.48
PB,19-Jun-20,536,19.39,2.72,13.6,20.3,7.5,51.4,30.2,1.1,3.7,0.508,0,NA,14.5,30.6,4.2,13.3,8.9,5.5,NA,0.72,1.664,33.48
PB,20-Jun-20,537,10.43,1.47,9.9,14.3,7.3,81.7,63.2,1,3,2.286,0,NA,10.9,22.7,5.3,12.3,9.3,6,NA,1.029,0.599,33.47
PB,21-Jun-20,538,25.01,3.78,10.5,17.7,6.4,67.2,36.1,1.3,4.1,0.508,0,NA,13.1,29.6,4.6,14.6,9.6,6.3,NA,0.729,1.29,33.46
PB,22-Jun-20,539,23.98,3.55,12.7,19.5,5.5,50.9,28.2,1.2,4,0,0,NA,14.2,30,2.8,14.1,10.2,6.7,NA,0.638,1.624,33.45
PB,23-Jun-20,540,16.76,2.58,13.8,20.9,10.2,66.5,41.7,1.2,4.5,2.032,0,NA,14.1,32.3,7.2,14.8,10.7,7.1,NA,1.032,1.443,33.44
